,epsilons,values,IDs,srcNode,dstNode,reqDR,provDR,PSD,linSNR,toa,tod,block,Action ID,Path ID,FS ID,Slots,Path length,configID,carry,rset lengths,zero slots,rset slots
64,,,49,14.0,2.0,600,600.0,2.7210884353741498e-05,15.155964684780077,0.002056760406532846,3.7643467438012004,0,6,2,0.0,9,3900,21.0,False,14,396,396
65,,,50,3.0,9.0,1096,800.0,2.7210884353741498e-05,14.961523384881888,0.10102631601508608,6.699296658439397,1,5,1,2.0,12,4050,36.0,True,14,396,396
66,,,50,3.0,9.0,296.0,300.0,2.7210884353741498e-05,14.908463976217458,0.10102631601508608,6.699296658439397,0,7,2,1.0,6,4050,8.0,False,15,420,420
67,,,51,14.0,3.0,445,450.0,2.7210884353741498e-05,15.374237200076939,0.13737428980472013,19.14733607026471,0,0,0,0.0,6,3600,11.0,False,16,432,432
68,,,52,14.0,2.0,712,750.0,2.7210884353741498e-05,15.413727722231057,0.1035749417421188,15.169896579830919,0,0,0,0.0,12,3600,35.0,False,17,480,480
69,,,53,9.0,3.0,163,200.0,2.7210884353741498e-05,14.961523384881888,0.14655381081350183,9.986869052592368,1,8,2,2.0,3,4050,3.0,False,17,480,480
70,,,54,3.0,14.0,681,700.0,2.7210884353741498e-05,15.374237200076939,0.016615515504435505,11.958138560707257,0,0,0,0.0,12,3600,34.0,False,18,504,504
71,,,55,9.0,3.0,345,350.0,2.7210884353741498e-05,15.376535195689891,0.06132453081884104,11.390641769467651,1,1,0,1.0,6,3600,9.0,False,18,504,504
72,,,56,14.0,1.0,541,550.0,2.7210884353741498e-05,15.392972705021098,0.09717894541939429,4.550307877820116,0,1,0,1.0,9,3600,20.0,False,19,540,540
73,,,57,14.0,2.0,1078,850.0,2.7210884353741498e-05,15.413727722231057,0.05408456436556689,2.125649899021334,0,0,0,0.0,12,3600,37.0,True,20,588,588
74,,,57,14.0,2.0,228.0,250.0,2.7210884353741498e-05,15.413727722231057,0.05408456436556689,2.125649899021334,1,1,0,1.0,6,3600,7.0,False,20,588,588
75,,,58,1.0,14.0,67,100.0,2.7210884353741498e-05,14.298097740511377,0.057619127624312295,27.22261883318931,0,6,2,0.0,3,4650,1.0,False,21,603,603
76,,,59,9.0,3.0,780,800.0,2.7210884353741498e-05,15.376535195689891,0.09198174832129997,0.8239445637018747,1,1,0,1.0,12,3600,36.0,False,21,603,603
77,,,60,14.0,3.0,812,850.0,2.7210884353741498e-05,15.374237200076939,0.3830567162357877,0.11437714841849801,0,0,0,0.0,12,3600,37.0,False,22,627,627
78,,,61,9.0,3.0,341,350.0,2.7210884353741498e-05,14.961523384881888,0.07154612542896534,10.667884786701801,0,7,2,1.0,6,4050,9.0,False,22,639,639
79,,,62,3.0,14.0,549,550.0,2.7210884353741498e-05,14.77374233846139,0.021820742234670072,19.874429266660215,0,6,2,0.0,9,4200,20.0,False,23,684,684
80,,,63,14.0,3.0,178,200.0,2.7210884353741498e-05,14.757818219341333,0.308331085747564,8.119434791724073,1,7,2,1.0,3,4200,3.0,False,23,684,684
81,,,64,2.0,14.0,664,700.0,2.7210884353741498e-05,15.431397438084263,0.03962587298709551,6.294833506722751,1,1,0,1.0,12,3600,34.0,False,23,684,684
82,,,65,3.0,9.0,1149,850.0,2.7210884353741498e-05,15.376535195689891,0.09162447819480551,0.6374823428203725,0,1,0,1.0,12,3600,37.0,True,24,720,720
83,,,65,3.0,9.0,299.0,300.0,2.7210884353741498e-05,15.376535195689891,0.09162447819480551,0.6374823428203725,0,1,0,1.0,6,3600,8.0,False,25,738,738
84,,,66,3.0,14.0,489,500.0,2.7210884353741498e-05,14.910528216201705,0.21092396973241348,9.957490364657692,0,3,1,0.0,9,4050,19.0,False,26,783,783
85,,,67,2.0,14.0,599,600.0,2.7210884353741498e-05,15.413727722231057,0.20116582481269701,12.424390537675126,0,3,1,0.0,9,3600,21.0,False,27,819,819
86,,,68,2.0,14.0,905,850.0,2.7210884353741498e-05,15.413727722231057,0.11468367855515972,6.514915712168449,0,3,1,0.0,12,3600,37.0,True,27,855,855
87,,,68,2.0,14.0,55.0,100.0,2.7210884353741498e-05,15.155964684780077,0.11468367855515972,6.514915712168449,0,7,2,1.0,3,3900,1.0,False,28,876,876
88,,,69,1.0,14.0,1103,850.0,2.7210884353741498e-05,15.392972705021098,0.060608680965407065,12.032443976509894,1,1,0,1.0,12,3600,37.0,True,28,876,876
89,,,69,1.0,14.0,253.0,300.0,2.7210884353741498e-05,14.298097740511377,0.060608680965407065,12.032443976509894,1,8,2,2.0,6,4650,8.0,False,28,876,876
90,,,70,3.0,9.0,1123,850.0,2.7210884353741498e-05,15.376535195689891,0.15238068165969137,5.4665304334001,0,1,0,1.0,12,3600,37.0,True,27,858,858
91,,,70,3.0,9.0,273.0,300.0,2.7210884353741498e-05,15.376535195689891,0.15238068165969137,5.4665304334001,0,2,0,2.0,6,3600,8.0,False,28,876,876
92,,,71,14.0,2.0,830,850.0,2.7210884353741498e-05,15.413727722231057,0.1720926835731022,17.97676542211301,1,2,0,2.0,12,3600,37.0,False,28,876,876
93,,,72,14.0,1.0,451,500.0,2.7210884353741498e-05,15.392972705021098,0.01092475532947956,0.7780736135730892,0,1,0,1.0,9,3600,19.0,False,29,912,912
94,,,73,2.0,14.0,235,250.0,2.7210884353741498e-05,15.431397438084263,0.010592628338462801,26.264074080306976,1,2,0,2.0,6,3600,7.0,False,29,912,912
95,,,74,3.0,14.0,659,700.0,2.7210884353741498e-05,14.910528216201705,0.07290265781083954,12.550936768459625,0,3,1,0.0,12,4050,34.0,False,30,972,972
96,,,75,1.0,14.0,140,150.0,2.7210884353741498e-05,15.392972705021098,0.06131644354107791,19.438159679378877,0,0,0,0.0,3,3600,2.0,False,30,936,936
97,,,76,2.0,14.0,662,700.0,2.7210884353741498e-05,15.155964684780077,0.1386637632257853,1.4644108925813486,1,7,2,1.0,12,3900,34.0,False,30,936,936
98,,,77,1.0,12.0,956,850.0,2.7210884353741498e-05,15.55604892978058,0.08713564208264266,9.576688365533732,1,2,0,2.0,12,3450,37.0,True,28,864,864
99,,,77,1.0,12.0,106.0,150.0,2.7210884353741498e-05,15.071434380244495,0.08713564208264266,9.576688365533732,0,3,1,0.0,3,3900,2.0,False,29,879,879
100,,,78,9.0,2.0,969,800.0,2.7210884353741498e-05,15.242623010661543,0.10708689190111795,0.47385880778605727,1,8,2,2.0,12,3750,36.0,True,29,879,879
101,,,78,9.0,2.0,169.0,200.0,2.7210884353741498e-05,15.431397438084263,0.10708689190111795,0.47385880778605727,0,3,1,0.0,3,3600,3.0,False,30,891,891
102,,,79,13.0,2.0,709,750.0,2.7210884353741498e-05,15.272852112295112,0.15300918610022032,7.370069261668241,1,3,1,0.0,12,3750,35.0,False,30,891,891
103,,,80,13.0,1.0,120,150.0,2.7210884353741498e-05,15.071434380244495,0.04359276789408609,1.106188145326954,1,3,1,0.0,3,3900,2.0,False,30,891,891
104,,,81,1.0,13.0,361,400.0,2.7210884353741498e-05,14.41028222110052,0.20192242826117582,6.914350476102534,0,7,2,1.0,6,4500,10.0,False,31,915,915
105,,,82,13.0,1.0,498,500.0,2.7210884353741498e-05,14.41028222110052,0.09498787632024981,3.181926478479255,0,7,2,1.0,9,4500,19.0,False,30,903,903
106,,,83,13.0,1.0,1071,850.0,2.7210884353741498e-05,15.55604892978058,0.036397721279679926,3.1035843001591004,0,2,0,2.0,12,3450,37.0,True,31,939,939
107,,,83,13.0,1.0,221.0,250.0,2.7210884353741498e-05,14.41028222110052,0.036397721279679926,3.1035843001591004,0,8,2,2.0,6,4500,7.0,False,32,963,963
108,,,84,9.0,2.0,382,400.0,2.7210884353741498e-05,15.650667541136997,0.05614868158298983,13.56028892912273,0,1,0,1.0,6,3450,10.0,False,33,993,993
109,,,85,2.0,13.0,1141,850.0,2.7210884353741498e-05,15.577600082016431,0.009365724797881432,2.185119097317373,0,1,0,1.0,12,3450,37.0,True,33,966,966
110,,,85,2.0,13.0,291.0,300.0,2.7210884353741498e-05,15.577600082016431,0.009365724797881432,2.185119097317373,0,2,0,2.0,6,3450,8.0,False,34,984,984
111,,,86,2.0,9.0,209,250.0,2.7210884353741498e-05,15.650667541136997,0.033774978768519134,8.290810177838111,1,2,0,2.0,6,3450,7.0,False,34,984,984
112,,,87,1.0,12.0,491,500.0,2.7210884353741498e-05,15.071434380244495,0.01403222088584715,3.5279787061880903,1,3,1,0.0,9,3900,19.0,False,34,984,984
113,,,88,12.0,1.0,1057,800.0,2.7210884353741498e-05,15.071434380244495,0.03192451123747965,13.818168952155899,0,4,1,1.0,12,3900,36.0,True,35,1044,1044
114,,,88,12.0,1.0,257.0,300.0,2.7210884353741498e-05,15.55604892978058,0.03192451123747965,13.818168952155899,0,2,0,2.0,6,3450,8.0,False,36,1062,1062
115,,,89,12.0,1.0,796,800.0,2.7210884353741498e-05,14.565536703955605,0.01403885584814326,0.8186158601949403,0,7,2,1.0,12,4350,36.0,False,36,1086,1086
116,,,90,2.0,13.0,425,450.0,2.7210884353741498e-05,15.31022410361729,0.04799068157792187,27.378639837478786,1,5,1,2.0,6,3750,11.0,False,36,1086,1086
117,,,91,12.0,1.0,299,300.0,2.7210884353741498e-05,15.071434380244495,0.0003022685431362472,8.373579848903269,0,3,1,0.0,6,3900,8.0,False,37,1116,1116
118,,,92,12.0,1.0,404,450.0,2.7210884353741498e-05,15.071434380244495,0.0061609510390476865,9.58208791081409,0,3,1,0.0,6,3900,11.0,False,38,1146,1146
119,,,93,2.0,9.0,818,850.0,2.7210884353741498e-05,15.650667541136997,0.13673958707341982,5.977207509136607,1,1,0,1.0,12,3450,37.0,False,38,1146,1146
120,,,94,9.0,2.0,1064,850.0,2.7210884353741498e-05,15.650667541136997,0.03678130908780854,21.859911158567805,1,1,0,1.0,12,3450,37.0,True,38,1146,1146
121,,,94,9.0,2.0,214.0,250.0,2.7210884353741498e-05,15.650667541136997,0.03678130908780854,21.859911158567805,0,1,0,1.0,6,3450,7.0,False,39,1176,1176
122,,,95,13.0,1.0,922,800.0,2.7210884353741498e-05,15.071434380244495,0.10403660327894032,7.652243945710223,1,4,1,1.0,12,3900,36.0,True,39,1176,1176
123,,,95,13.0,1.0,122.0,150.0,2.7210884353741498e-05,15.071434380244495,0.10403660327894032,7.652243945710223,0,3,1,0.0,3,3900,2.0,False,40,1191,1191
124,,,96,2.0,9.0,856,800.0,2.7210884353741498e-05,15.242623010661543,0.03265489360122467,3.3243991969385553,0,6,2,0.0,12,3750,36.0,True,41,1239,1239
125,,,96,2.0,9.0,56.0,100.0,2.7210884353741498e-05,15.242623010661543,0.03265489360122467,3.3243991969385553,0,6,2,0.0,3,3750,1.0,False,42,1251,1251
126,,,97,2.0,13.0,970,850.0,2.7210884353741498e-05,15.577600082016431,0.0343422893879896,4.8216398608342725,1,1,0,1.0,12,3450,37.0,True,42,1251,1251
127,,,97,2.0,13.0,120.0,150.0,2.7210884353741498e-05,15.577600082016431,0.0343422893879896,4.8216398608342725,1,2,0,2.0,3,3450,2.0,False,42,1251,1251
128,,,98,1.0,12.0,450,450.0,2.7210884353741498e-05,15.55604892978058,0.2027309003717134,2.8408111574333477,0,0,0,0.0,6,3450,11.0,False,43,1269,1269
129,,,99,13.0,2.0,450,450.0,2.7210884353741498e-05,15.272852112295112,0.003785924554175319,0.34419490605949876,1,3,1,0.0,6,3750,11.0,False,43,1269,1269
130,,,100,12.0,2.0,605,650.0,2.7210884353741498e-05,15.31022410361729,0.016819088539367706,7.972993537006422,0,3,1,0.0,9,3750,22.0,False,44,1323,1323
131,,,101,11.0,3.0,1038,750.0,2.7210884353741498e-05,14.447467076565532,0.2321236523997458,2.9535945115890274,1,5,1,2.0,12,4500,35.0,True,44,1323,1323
132,,,101,11.0,3.0,288.0,300.0,2.7210884353741498e-05,14.447467076565532,0.2321236523997458,2.9535945115890274,0,3,1,0.0,6,4500,8.0,False,45,1347,1347
133,,,102,1.0,6.0,577,600.0,2.7210884353741498e-05,15.759286249527541,0.14813189380728536,7.216959482603646,0,2,0,2.0,9,3300,21.0,False,43,1269,1269
134,,,103,8.0,3.0,163,200.0,2.7210884353741498e-05,14.832295593275473,0.1071264362441002,22.786886877560477,0,7,2,1.0,3,4050,3.0,False,44,1278,1278
135,,,104,2.0,12.0,359,400.0,2.7210884353741498e-05,15.090704974225257,0.013948525169167935,26.81590870600173,0,6,2,0.0,6,3900,10.0,False,45,1308,1308
136,,,105,2.0,12.0,497,500.0,2.7210884353741498e-05,15.781872593742232,0.055433110093310874,3.571197257275022,1,2,0,2.0,9,3300,19.0,False,45,1308,1308
137,,,106,1.0,6.0,199,200.0,2.7210884353741498e-05,15.571355606294713,0.05947653489475003,1.0266222054034633,0,4,1,1.0,3,3450,3.0,False,46,1317,1317
138,,,107,1.0,6.0,358,400.0,2.7210884353741498e-05,15.759286249527541,0.3954007101360282,18.256987175454576,0,2,0,2.0,6,3300,10.0,False,47,1329,1329
139,,,108,1.0,6.0,649,650.0,2.7210884353741498e-05,15.376535195689891,0.09496227327957002,2.7512103674159585,1,7,2,1.0,9,3600,22.0,False,45,1281,1281
140,,,109,6.0,1.0,634,650.0,2.7210884353741498e-05,15.376535195689891,0.022598745970988342,5.843533983551305,1,7,2,1.0,9,3600,22.0,False,45,1281,1281
141,,,110,6.0,1.0,709,750.0,2.7210884353741498e-05,15.376535195689891,0.01568335753282306,1.5799786823060966,1,7,2,1.0,12,3600,35.0,False,45,1281,1281
142,,,111,11.0,3.0,125,150.0,2.7210884353741498e-05,14.433373687062305,0.09529982445372105,6.8559981550665485,1,7,2,1.0,3,4500,2.0,False,45,1281,1281
143,,,112,3.0,11.0,627,650.0,2.7210884353741498e-05,14.449323384838964,0.06839798016900467,4.436668487574318,1,7,2,1.0,12,4500,33.0,False,45,1281,1281
144,,,113,1.0,6.0,634,650.0,2.7210884353741498e-05,15.376535195689891,0.0211070499452526,21.155405887671115,1,7,2,1.0,9,3600,22.0,False,45,1281,1281
145,,,114,8.0,3.0,247,250.0,2.7210884353741498e-05,14.990276295941763,0.04845907811823101,12.663902430252762,0,3,1,0.0,6,3900,7.0,False,46,1293,1293
146,,,115,8.0,3.0,367,400.0,2.7210884353741498e-05,15.858490142091497,0.33167556020806677,7.611062911008994,1,2,0,2.0,6,3300,10.0,False,46,1293,1293
147,,,116,3.0,8.0,868,800.0,2.7210884353741498e-05,14.832295593275473,0.02995049507287998,7.098389512118214,0,7,2,1.0,12,4050,36.0,True,44,1266,1266
148,,,116,3.0,8.0,68.0,100.0,2.7210884353741498e-05,14.832295593275473,0.02995049507287998,7.098389512118214,0,7,2,1.0,3,4050,1.0,False,45,1275,1275
149,,,117,6.0,1.0,284,300.0,2.7210884353741498e-05,15.571355606294713,0.12505539555442688,4.889609644050107,0,4,1,1.0,6,3450,8.0,False,46,1293,1293
150,,,118,2.0,10.0,501,550.0,2.7210884353741498e-05,15.816113918765481,0.12079321593796713,22.351599409144455,0,1,0,1.0,9,3300,20.0,False,47,1329,1329
151,,,119,10.0,2.0,431,450.0,2.7210884353741498e-05,15.816113918765481,0.029046588327150964,1.2144229039104508,0,0,0,0.0,6,3300,11.0,False,48,1353,1353
152,,,120,3.0,11.0,251,300.0,2.7210884353741498e-05,14.449323384838964,0.08191579388176734,2.4933999356108663,0,7,2,1.0,6,4500,8.0,False,49,1383,1383
153,,,121,12.0,2.0,678,700.0,2.7210884353741498e-05,15.781872593742232,0.03801160937450579,14.56768666168029,1,2,0,2.0,12,3300,34.0,False,49,1383,1383
154,,,122,1.0,6.0,1012,850.0,2.7210884353741498e-05,15.759286249527541,0.0038490156815290614,8.388731101535628,1,2,0,2.0,12,3300,37.0,True,49,1383,1383
155,,,122,1.0,6.0,162.0,200.0,2.7210884353741498e-05,15.571355606294713,0.0038490156815290614,8.388731101535628,0,5,1,2.0,3,3450,3.0,False,50,1392,1392
156,,,123,11.0,3.0,921,750.0,2.7210884353741498e-05,14.447467076565532,0.02536549708928805,1.3580381857284904,0,3,1,0.0,12,4500,35.0,True,51,1440,1440
157,,,123,11.0,3.0,171.0,200.0,2.7210884353741498e-05,14.433373687062305,0.02536549708928805,1.3580381857284904,1,6,2,0.0,3,4500,3.0,False,51,1440,1440
158,,,124,12.0,2.0,465,500.0,2.7210884353741498e-05,15.090704974225257,0.07184208847415077,22.991669634828263,1,7,2,1.0,9,3900,19.0,False,51,1440,1440
159,,,125,3.0,11.0,1011,750.0,2.7210884353741498e-05,14.433373687062305,0.1046997618437592,3.8901529763282983,0,3,1,0.0,12,4500,35.0,True,51,1464,1464
160,,,125,3.0,11.0,261.0,300.0,2.7210884353741498e-05,14.449323384838964,0.1046997618437592,3.8901529763282983,1,7,2,1.0,6,4500,8.0,False,51,1464,1464
