,values,IDs,srcNode,dstNode,reqDR,provDR,PSD,linSNR,toa,tod,block,Action ID,Path ID,FS ID,Slots,Path length,configID,carry,rset lengths,zero slots,rset slots
0,,1,3.0,12.0,741,750.0,2.7210884353741498e-05,15.056167835190472,0.12959159325703679,6.0139779242638225,1,4,1,1.0,12,3900,35.0,False,0,0,0
1,,2,3.0,12.0,384,400.0,2.7210884353741498e-05,15.054033214922603,0.23819082090718427,7.532541897520565,0,6,2,0.0,6,3900,10.0,False,1,18,18
2,,3,12.0,3.0,407,450.0,2.7210884353741498e-05,15.073226580086816,0.037172076721104445,19.75960228703942,1,8,2,2.0,6,3900,11.0,False,1,18,18
3,,4,10.0,1.0,1158,800.0,2.7210884353741498e-05,15.009189339742974,0.09062730805062846,10.860517773463394,0,0,0,0.0,12,3900,36.0,True,2,54,54
4,,4,10.0,1.0,358.0,400.0,2.7210884353741498e-05,15.009189339742974,0.09062730805062846,10.860517773463394,1,2,0,2.0,6,3900,10.0,False,2,54,54
5,,5,12.0,3.0,886,800.0,2.7210884353741498e-05,15.054033214922603,0.007248685519096489,22.66210094191814,0,0,0,0.0,12,3900,36.0,True,3,90,90
6,,5,12.0,3.0,86.0,100.0,2.7210884353741498e-05,15.073226580086816,0.007248685519096489,22.66210094191814,0,6,2,0.0,3,3900,1.0,False,4,102,102
7,,6,10.0,1.0,451,500.0,2.7210884353741498e-05,14.548456703409624,0.11337845470570292,9.228888510979022,1,4,1,1.0,9,4350,19.0,False,4,102,102
8,,7,3.0,12.0,1075,800.0,2.7210884353741498e-05,15.054033214922603,0.03348293343284112,11.912532715574885,1,7,2,1.0,12,3900,36.0,True,4,102,102
9,,7,3.0,12.0,275.0,300.0,2.7210884353741498e-05,15.073226580086816,0.03348293343284112,11.912532715574885,1,1,0,1.0,6,3900,8.0,False,4,102,102
10,,8,1.0,10.0,501,550.0,2.7210884353741498e-05,14.591388933414063,0.0043032463546360195,17.53201558579085,1,4,1,1.0,9,4350,20.0,False,4,102,102
11,,9,12.0,3.0,537,550.0,2.7210884353741498e-05,15.054033214922603,0.04358162886944228,7.1108572785453985,0,0,0,0.0,9,3900,20.0,False,5,129,129
12,,10,10.0,1.0,186,200.0,2.7210884353741498e-05,15.009189339742974,0.01819581360573865,20.99190295854491,1,1,0,1.0,3,3900,3.0,False,5,129,129
13,,11,3.0,12.0,1159,800.0,2.7210884353741498e-05,15.073226580086816,0.009881112508167554,0.9235421918092273,1,2,0,2.0,12,3900,36.0,True,5,129,129
14,,11,3.0,12.0,359.0,400.0,2.7210884353741498e-05,15.054033214922603,0.009881112508167554,0.9235421918092273,1,8,2,2.0,6,3900,10.0,False,5,129,129
15,,12,12.0,3.0,1113,800.0,2.7210884353741498e-05,15.054033214922603,0.04548296465073905,17.400433178472838,1,2,0,2.0,12,3900,36.0,True,5,129,129
16,,12,12.0,3.0,313.0,350.0,2.7210884353741498e-05,15.073226580086816,0.04548296465073905,17.400433178472838,1,8,2,2.0,6,3900,9.0,False,5,129,129
17,,13,1.0,10.0,1176,800.0,2.7210884353741498e-05,14.591388933414063,0.04142794490964667,2.963208885172338,0,3,1,0.0,12,4350,36.0,True,6,189,189
18,,13,1.0,10.0,376.0,400.0,2.7210884353741498e-05,14.591388933414063,0.04142794490964667,2.963208885172338,1,5,1,2.0,6,4350,10.0,False,6,189,189
19,,14,10.0,1.0,59,100.0,2.7210884353741498e-05,15.009189339742974,0.013932057431248465,9.45488612647845,0,0,0,0.0,3,3900,1.0,False,7,198,198
20,,15,3.0,12.0,758,800.0,2.7210884353741498e-05,15.054033214922603,0.03965973193600174,11.349771922888777,0,6,2,0.0,12,3900,36.0,False,8,234,234
21,,16,10.0,1.0,1023,800.0,2.7210884353741498e-05,14.591388933414063,0.315589162869523,22.938435431080624,0,6,2,0.0,12,4350,36.0,True,9,294,294
22,,16,10.0,1.0,223.0,250.0,2.7210884353741498e-05,14.548456703409624,0.315589162869523,22.938435431080624,1,4,1,1.0,6,4350,7.0,False,9,294,294
23,,17,10.0,1.0,500,500.0,2.7210884353741498e-05,14.548456703409624,0.005004167879762728,6.9694101680495955,1,5,1,2.0,9,4350,19.0,False,9,294,294
24,,18,11.0,1.0,688,700.0,2.7210884353741498e-05,15.190080317635584,0.10186392013839918,2.800489680056623,1,1,0,1.0,12,3750,34.0,False,9,294,294
25,,19,1.0,11.0,71,100.0,2.7210884353741498e-05,15.190080317635584,0.27253074861737847,23.89953719093225,0,0,0,0.0,3,3750,1.0,False,10,303,303
26,,20,13.0,3.0,549,550.0,2.7210884353741498e-05,15.056167835190472,0.045416597185641464,19.272137502426048,1,4,1,1.0,9,3900,20.0,False,10,303,303
27,,21,1.0,11.0,1150,800.0,2.7210884353741498e-05,15.190080317635584,0.1589124046608258,2.9099291761135033,1,2,0,2.0,12,3750,36.0,True,10,303,303
28,,21,1.0,11.0,350.0,350.0,2.7210884353741498e-05,15.190080317635584,0.1589124046608258,2.9099291761135033,0,0,0,0.0,6,3750,9.0,False,11,321,321
29,,22,3.0,13.0,969,800.0,2.7210884353741498e-05,15.21772801100404,0.02322317292083877,13.036803897424782,1,1,0,1.0,12,3750,36.0,True,11,321,321
30,,22,3.0,13.0,169.0,200.0,2.7210884353741498e-05,15.21772801100404,0.02322317292083877,13.036803897424782,0,0,0,0.0,3,3750,3.0,False,12,330,330
31,,23,3.0,13.0,980,800.0,2.7210884353741498e-05,14.89910059043676,0.017136770631695553,3.768407315010769,1,8,2,2.0,12,4050,36.0,True,12,330,330
32,,23,3.0,13.0,180.0,200.0,2.7210884353741498e-05,15.21772801100404,0.017136770631695553,3.768407315010769,0,0,0,0.0,3,3750,3.0,False,13,339,339
33,,24,3.0,13.0,861,800.0,2.7210884353741498e-05,15.21772801100404,0.04788654445102286,0.9191692697706341,1,2,0,2.0,12,3750,36.0,True,13,339,339
34,,24,3.0,13.0,61.0,100.0,2.7210884353741498e-05,15.21772801100404,0.04788654445102286,0.9191692697706341,1,2,0,2.0,3,3750,1.0,False,13,339,339
35,,25,1.0,11.0,199,200.0,2.7210884353741498e-05,14.880659941921914,0.15518225287067677,6.465641127577548,0,3,1,0.0,3,4050,3.0,False,14,351,351
36,,26,13.0,3.0,796,800.0,2.7210884353741498e-05,15.056167835190472,0.21678414534285112,14.030939103115019,1,5,1,2.0,12,3900,36.0,False,14,351,351
37,,27,3.0,13.0,765,800.0,2.7210884353741498e-05,15.21772801100404,0.22195810393401272,0.43494608094644654,1,1,0,1.0,12,3750,36.0,False,14,351,351
38,,28,13.0,3.0,924,800.0,2.7210884353741498e-05,14.89910059043676,0.18684253284220653,17.51751781081839,1,7,2,1.0,12,4050,36.0,True,14,351,351
39,,28,13.0,3.0,124.0,150.0,2.7210884353741498e-05,15.217728011004041,0.18684253284220653,17.51751781081839,0,0,0,0.0,3,3750,2.0,False,15,360,360
40,,29,11.0,1.0,368,400.0,2.7210884353741498e-05,14.713942972268722,0.0857231314966563,25.326481314955313,1,8,2,2.0,6,4200,10.0,False,15,360,360
41,,30,13.0,3.0,68,100.0,2.7210884353741498e-05,14.89910059043676,0.12956077841022168,5.445963772082153,1,7,2,1.0,3,4050,1.0,False,15,360,360
42,,31,3.0,13.0,725,750.0,2.7210884353741498e-05,14.89910059043676,0.18068980083690456,8.228302352383698,0,6,2,0.0,12,4050,35.0,False,16,408,408
43,,32,11.0,1.0,1043,800.0,2.7210884353741498e-05,14.713942972268722,0.0850686478066858,1.865681102706299,1,7,2,1.0,12,4200,36.0,True,16,408,408
44,,32,11.0,1.0,243.0,250.0,2.7210884353741498e-05,14.713942972268722,0.0850686478066858,1.865681102706299,1,8,2,2.0,6,4200,7.0,False,16,408,408
45,,33,1.0,11.0,239,250.0,2.7210884353741498e-05,14.880659941921914,0.0738975887034433,3.4645731164492672,0,3,1,0.0,6,4050,7.0,False,17,432,432
