,values,IDs,srcNode,dstNode,reqDR,provDR,PSD,linSNR,toa,tod,block,Action ID,Path ID,FS ID,Slots,Path length,configID,carry,rset lengths,zero slots,rset slots
0,10.545343,171031,3.0,12.0,1051,800.0,2.7210884353741498e-05,15.073226580086816,0.010133130647371973,1.355943055902598,0,0,0,0.0,12,3900,36.0,True,103,1029,1029
1,9.863556,171031,3.0,12.0,251.0,300.0,2.7210884353741498e-05,15.073226580086816,0.010133130647371973,1.355943055902598,0,0,0,0.0,6,3900,8.0,False,104,1053,1053
2,8.505189,171032,1.0,10.0,92,100.0,2.7210884353741498e-05,15.009189339742974,0.09280732037106626,5.50185962645621,0,0,0,0.0,3,3900,1.0,False,105,1062,1062
3,10.002134,171033,12.0,3.0,980,800.0,2.7210884353741498e-05,15.054033214922603,0.18566225326704294,5.388218839642059,0,0,0,0.0,12,3900,36.0,True,103,1056,1056
4,9.621993,171033,12.0,3.0,180.0,200.0,2.7210884353741498e-05,15.054033214922603,0.18566225326704294,5.388218839642059,0,1,0,1.0,3,3900,3.0,False,104,1065,1065
5,10.797919,171034,10.0,1.0,620,650.0,2.7210884353741498e-05,15.009189339742974,0.05247335717543565,22.171229082334307,0,0,0,0.0,9,3900,22.0,False,105,1092,1092
6,7.900474,171035,3.0,12.0,739,750.0,2.7210884353741498e-05,15.054033214922603,0.055134884241103244,6.110082367119163,0,6,2,0.0,12,3900,35.0,False,105,1110,1110
7,6.8369737,171036,3.0,12.0,837,800.0,2.7210884353741498e-05,15.073226580086816,0.020182801244680318,8.001357294597991,1,0,0,0.0,12,3900,36.0,True,104,1101,1101
8,8.622128,171036,3.0,12.0,37.0,100.0,2.7210884353741498e-05,15.054033214922603,0.020182801244680318,8.001357294597991,0,6,2,0.0,3,3900,1.0,False,105,1110,1110
9,11.177627,171037,1.0,10.0,425,450.0,2.7210884353741498e-05,14.591388933414063,0.16020728694494155,2.1076826419936987,0,3,1,0.0,9,4350,18.0,False,106,1155,1155
10,8.96876,171038,10.0,1.0,66,100.0,2.7210884353741498e-05,14.591388933414063,0.014848106011490943,5.649905978195562,0,6,2,0.0,3,4350,1.0,False,104,1143,1143
11,10.655667,171039,10.0,1.0,540,550.0,2.7210884353741498e-05,15.009189339742974,0.03199976998098003,18.781346008249862,0,0,0,0.0,9,3900,20.0,False,105,1170,1170
12,10.8401785,171040,1.0,10.0,564,600.0,2.7210884353741498e-05,15.009189339742974,0.024000781632894104,4.275842115152699,0,0,0,0.0,9,3900,21.0,False,105,1188,1188
13,10.388189,171041,10.0,1.0,739,750.0,2.7210884353741498e-05,15.009189339742974,0.06193313371073901,22.61482239611491,0,0,0,0.0,12,3900,35.0,False,106,1224,1224
14,6.976531,171042,3.0,12.0,335,350.0,2.7210884353741498e-05,15.073226580086816,0.037350146054325045,3.0240465295296852,1,0,0,0.0,6,3900,9.0,False,105,1212,1212
15,6.975281,171043,10.0,1.0,774,800.0,2.7210884353741498e-05,15.009189339742974,0.15056733604483685,0.878894360825644,1,0,0,0.0,12,3900,36.0,False,105,1212,1212
16,10.98694,171044,12.0,3.0,379,400.0,2.7210884353741498e-05,15.054033214922603,0.23129275786724574,7.433661833758871,0,0,0,0.0,6,3900,10.0,False,103,1200,1200
17,8.650917,171045,1.0,10.0,66,100.0,2.7210884353741498e-05,15.009189339742974,0.12183103922411162,9.842920892145752,0,0,0,0.0,3,3900,1.0,False,100,1176,1176
18,7.2824244,171046,10.0,1.0,1022,800.0,2.7210884353741498e-05,14.591388933414063,0.008030279912143907,16.60157865024514,0,6,2,0.0,12,4350,36.0,True,100,1230,1230
19,10.6923685,171046,10.0,1.0,222.0,250.0,2.7210884353741498e-05,15.009189339742974,0.008030279912143907,16.60157865024514,0,0,0,0.0,6,3900,7.0,False,101,1248,1248
