,values,IDs,srcNode,dstNode,reqDR,provDR,PSD,linSNR,toa,tod,block,Action ID,Path ID,FS ID,Slots,Path length,configID,carry,rset lengths,zero slots,rset slots
0,7.3666506,84223,10.0,1.0,979,800.0,2.7210884353741498e-05,15.009189339742974,0.07799340381090769,14.784404164788132,0,0,0,0.0,12,3900,36.0,True,96,1137,1137
1,6.2944775,84223,10.0,1.0,179.0,200.0,2.7210884353741498e-05,14.548456703409624,0.07799340381090769,14.784404164788132,0,3,1,0.0,3,4350,3.0,False,97,1146,1146
2,8.289099,84224,3.0,12.0,796,800.0,2.7210884353741498e-05,15.054033214922603,0.06093666987191191,5.055942257003968,0,6,2,0.0,12,3900,36.0,False,97,1146,1146
3,6.3279257,84225,10.0,1.0,145,150.0,2.7210884353741498e-05,14.591388933414063,0.14271822730472922,2.4113990189164882,0,6,2,0.0,3,4350,2.0,False,98,1161,1161
4,9.53388,84226,3.0,12.0,1196,800.0,2.7210884353741498e-05,15.073226580086816,0.032753481093638,19.95203153524873,0,0,0,0.0,12,3900,36.0,True,96,1182,1182
5,10.343602,84226,3.0,12.0,396.0,400.0,2.7210884353741498e-05,15.073226580086816,0.032753481093638,19.95203153524873,0,0,0,0.0,6,3900,10.0,False,97,1206,1206
6,6.3748794,84227,10.0,1.0,144,150.0,2.7210884353741498e-05,15.009189339742974,0.04411141097334774,5.246391555174394,0,0,0,0.0,3,3900,2.0,False,98,1215,1215
7,6.425246,84228,12.0,3.0,263,300.0,2.7210884353741498e-05,15.054033214922603,0.025791138423255443,5.552235323142073,1,2,0,2.0,6,3900,8.0,False,98,1215,1215
8,8.698586,84229,1.0,10.0,284,300.0,2.7210884353741498e-05,15.009189339742974,0.18336558426835495,10.510021338118115,0,1,0,1.0,6,3900,8.0,False,99,1233,1233
9,9.718381,84230,1.0,10.0,524,550.0,2.7210884353741498e-05,15.009189339742974,0.05448267925346818,25.449887097446997,0,0,0,0.0,9,3900,20.0,False,98,1233,1233
10,8.895054,84231,1.0,10.0,390,400.0,2.7210884353741498e-05,15.009189339742974,0.21940171502699912,7.405364732448733,0,0,0,0.0,6,3900,10.0,False,98,1248,1248
11,6.597437,84232,12.0,3.0,613,650.0,2.7210884353741498e-05,15.073226580086816,0.01758892590144298,5.456317684379081,0,6,2,0.0,9,3900,22.0,False,97,1272,1272
12,7.974318,84233,12.0,3.0,405,450.0,2.7210884353741498e-05,15.054033214922603,0.018957991631635567,10.685559869813105,0,0,0,0.0,6,3900,11.0,False,98,1290,1290
13,9.27813,84234,12.0,3.0,775,800.0,2.7210884353741498e-05,15.056167835190472,0.054965873496918845,3.158266330207911,0,3,1,0.0,12,3900,36.0,False,99,1338,1338
14,5.821802,84235,1.0,10.0,1168,800.0,2.7210884353741498e-05,15.009189339742974,0.01621207059374177,17.706907809491813,1,0,0,0.0,12,3900,36.0,True,98,1311,1311
15,9.210085,84235,1.0,10.0,368.0,400.0,2.7210884353741498e-05,14.591388933414063,0.01621207059374177,17.706907809491813,0,3,1,0.0,6,4350,10.0,False,99,1341,1341
16,9.762526,84236,12.0,3.0,759,800.0,2.7210884353741498e-05,15.054033214922603,0.17719968898541275,21.425950555920995,0,0,0,0.0,12,3900,36.0,False,100,1377,1377
17,6.4005446,84237,12.0,3.0,117,150.0,2.7210884353741498e-05,15.073226580086816,0.04870628653100246,0.7195729826433156,0,7,2,1.0,3,3900,2.0,False,100,1386,1386
18,7.7297,84238,3.0,12.0,679,700.0,2.7210884353741498e-05,15.073226580086816,0.06376728703454672,4.010682597244465,0,0,0,0.0,12,3900,34.0,False,99,1425,1425
19,10.07223,84239,12.0,3.0,775,800.0,2.7210884353741498e-05,15.054033214922603,0.0758107568273074,3.131737806423243,0,0,0,0.0,12,3900,36.0,False,100,1461,1461
