,epsilons,values,IDs,srcNode,dstNode,reqDR,provDR,PSD,linSNR,toa,tod,block,Action ID,Path ID,FS ID,Slots,Path length,configID,carry,rset lengths,zero slots,rset slots
155,,,121,1.0,6.0,162.0,200.0,2.7210884353741498e-05,15.376535195689891,0.08142614319835623,22.462987668590493,1,7,2,1.0,3,3600,3.0,False,43,1158,1158
156,,,122,11.0,3.0,921,750.0,2.7210884353741498e-05,14.433373687062305,0.07424014577916668,1.1562871028470936,0,7,2,1.0,12,4500,35.0,True,43,1158,1158
157,,,122,11.0,3.0,171.0,200.0,2.7210884353741498e-05,14.433373687062305,0.07424014577916668,1.1562871028470936,0,6,2,0.0,3,4500,3.0,False,44,1170,1170
158,,,123,12.0,2.0,465,500.0,2.7210884353741498e-05,15.31022410361729,0.06444943152241026,22.605484226239213,0,3,1,0.0,9,3750,19.0,False,45,1224,1224
159,,,124,3.0,11.0,1011,850.0,2.7210884353741498e-05,15.781872593742232,0.014559812733242696,1.7028792892254156,1,1,0,1.0,12,3300,37.0,True,45,1224,1224
160,,,124,3.0,11.0,161.0,200.0,2.7210884353741498e-05,14.433373687062305,0.014559812733242696,1.7028792892254156,0,5,1,2.0,3,4500,3.0,False,46,1236,1236
161,,,125,1.0,6.0,706,750.0,2.7210884353741498e-05,15.571355606294713,0.018363226986147365,13.402510299784094,0,4,1,1.0,12,3450,35.0,False,47,1272,1272
162,,,126,2.0,10.0,304,350.0,2.7210884353741498e-05,15.816113918765481,0.006294640237773375,2.3391066274247914,1,1,0,1.0,6,3300,9.0,False,47,1272,1272
163,,,127,12.0,2.0,210,250.0,2.7210884353741498e-05,15.31022410361729,0.06991195672610302,7.943619986352224,1,5,1,2.0,6,3750,7.0,False,47,1272,1272
164,,,128,10.0,2.0,352,400.0,2.7210884353741498e-05,15.816113918765481,0.08558187094134202,1.6889369696507968,1,1,0,1.0,6,3300,10.0,False,47,1272,1272
165,,,129,2.0,10.0,397,400.0,2.7210884353741498e-05,15.376535195689891,0.2845397410045069,4.145872232539516,0,6,2,0.0,6,3600,10.0,False,48,1296,1296
166,,,130,11.0,3.0,690,700.0,2.7210884353741498e-05,14.447467076565532,0.0010733793440210167,7.096589153869583,0,3,1,0.0,12,4500,34.0,False,49,1344,1344
167,,,131,2.0,12.0,375,400.0,2.7210884353741498e-05,15.090704974225257,0.49834695366551873,18.794833800914063,0,6,2,0.0,6,3900,10.0,False,50,1374,1374
168,,,132,1.0,9.0,810,750.0,2.7210884353741498e-05,14.298097740511377,0.10782886585125169,23.41823952252603,1,7,2,1.0,12,4650,35.0,True,48,1344,1344
169,,,132,1.0,9.0,60.0,100.0,2.7210884353741498e-05,14.466017186561729,0.10782886585125169,23.41823952252603,1,5,1,2.0,3,4500,1.0,False,48,1344,1344
170,,,133,1.0,9.0,169,200.0,2.7210884353741498e-05,14.466017186561729,0.16222760205629602,18.335455068923892,0,3,1,0.0,3,4500,3.0,False,47,1302,1302
171,,,134,9.0,1.0,912,750.0,2.7210884353741498e-05,14.466017186561729,0.054085878352471806,3.443689519287302,1,5,1,2.0,12,4500,35.0,True,46,1290,1290
172,,,134,9.0,1.0,162.0,200.0,2.7210884353741498e-05,14.298097740511377,0.054085878352471806,3.443689519287302,0,7,2,1.0,3,4650,3.0,False,47,1305,1305
173,,,135,1.0,9.0,392,400.0,2.7210884353741498e-05,14.298097740511377,0.1306436146851312,4.612528993386257,0,6,2,0.0,6,4650,10.0,False,48,1335,1335
174,,,136,1.0,9.0,375,400.0,2.7210884353741498e-05,14.298097740511377,0.03636023786148031,4.718851879667568,1,7,2,1.0,6,4650,10.0,False,48,1335,1335
175,,,137,1.0,9.0,814,750.0,2.7210884353741498e-05,14.298097740511377,0.0864246096026874,11.269487528257986,1,6,2,0.0,12,4650,35.0,True,48,1335,1335
176,,,137,1.0,9.0,64.0,100.0,2.7210884353741498e-05,14.466017186561729,0.0864246096026874,11.269487528257986,0,3,1,0.0,3,4500,1.0,False,49,1353,1353
177,,,138,1.0,9.0,718,750.0,2.7210884353741498e-05,15.917165305847465,0.1832077008839446,4.09885279683698,0,1,0,1.0,12,3150,35.0,False,50,1377,1377
178,,,139,9.0,1.0,585,600.0,2.7210884353741498e-05,15.917165305847465,0.004580365417612909,10.980973537387802,0,1,0,1.0,9,3150,21.0,False,49,1365,1365
179,,,140,9.0,1.0,788,800.0,2.7210884353741498e-05,15.917165305847465,0.018740838737072114,14.726380759186215,0,0,0,0.0,12,3150,36.0,False,50,1389,1389
180,,,141,7.0,1.0,213,250.0,2.7210884353741498e-05,14.942816342061194,0.00456417909249689,5.986197192454606,1,8,2,2.0,6,4050,7.0,False,50,1389,1389
181,,,142,7.0,1.0,504,550.0,2.7210884353741498e-05,16.224511539126627,0.011691269765684988,24.50009123108503,1,2,0,2.0,9,3000,20.0,False,50,1389,1389
182,,,143,1.0,7.0,589,600.0,2.7210884353741498e-05,15.917165305847465,0.06163036514845833,26.52185521607678,1,5,1,2.0,9,3150,21.0,False,50,1389,1389
183,,,144,7.0,1.0,1058,900.0,2.7210884353741498e-05,16.224511539126627,0.03678072365930917,11.118743822484037,1,2,0,2.0,12,3000,38.0,True,50,1389,1389
184,,,144,7.0,1.0,158.0,200.0,2.7210884353741498e-05,14.942816342061194,0.03678072365930917,11.118743822484037,0,6,2,0.0,3,4050,3.0,False,51,1404,1404
185,,,145,1.0,7.0,194,200.0,2.7210884353741498e-05,15.917165305847465,0.007818274840315043,6.228287748489822,0,3,1,0.0,3,3150,3.0,False,52,1410,1410
186,,,146,7.0,1.0,1082,800.0,2.7210884353741498e-05,14.942816342061194,0.23523576257696133,9.55172729718489,1,7,2,1.0,12,4050,36.0,True,52,1410,1410
187,,,146,7.0,1.0,282.0,300.0,2.7210884353741498e-05,15.917165305847465,0.23523576257696133,9.55172729718489,1,5,1,2.0,6,3150,8.0,False,52,1410,1410
188,,,147,7.0,1.0,666,700.0,2.7210884353741498e-05,16.224511539126627,0.03743879974904964,11.35493645693389,1,2,0,2.0,9,3000,23.0,False,52,1410,1410
189,,,148,7.0,1.0,343,350.0,2.7210884353741498e-05,16.224511539126627,0.04615632895872708,1.1256848014333698,1,2,0,2.0,6,3000,9.0,False,52,1410,1410
190,,,149,7.0,1.0,296,300.0,2.7210884353741498e-05,16.224511539126627,0.004135062391445583,20.41336790481754,1,2,0,2.0,6,3000,8.0,False,52,1410,1410
191,,,150,10.0,3.0,1196,800.0,2.7210884353741498e-05,15.102295416671216,0.0036059220690476926,27.81892713268757,1,5,1,2.0,12,3900,36.0,True,52,1410,1410
192,,,150,10.0,3.0,396.0,400.0,2.7210884353741498e-05,14.726547752728322,0.0036059220690476926,27.81892713268757,0,6,2,0.0,6,4200,10.0,False,53,1440,1440
193,,,151,3.0,10.0,540,550.0,2.7210884353741498e-05,14.726547752728322,0.01685032644672935,12.085744587204049,1,6,2,0.0,9,4200,20.0,False,53,1440,1440
194,,,152,10.0,3.0,946,800.0,2.7210884353741498e-05,15.102295416671216,0.13240274135635843,9.795685840073753,1,5,1,2.0,12,3900,36.0,True,53,1440,1440
195,,,152,10.0,3.0,146.0,150.0,2.7210884353741498e-05,16.37457423806724,0.13240274135635843,9.795685840073753,0,1,0,1.0,3,2850,2.0,False,54,1446,1446
196,,,153,4.0,14.0,224,250.0,2.7210884353741498e-05,16.44372391103204,0.5381063834166245,9.0908580018703,0,0,0,0.0,3,2850,4.0,False,55,1455,1455
197,,,154,3.0,10.0,172,200.0,2.7210884353741498e-05,15.102295416671216,0.021312722226246826,6.129266014690047,1,4,1,1.0,3,3900,3.0,False,54,1431,1431
198,,,155,3.0,10.0,372,400.0,2.7210884353741498e-05,16.37457423806724,0.09456809035128566,14.754148554282708,0,1,0,1.0,6,2850,10.0,False,55,1443,1443
199,,,156,10.0,3.0,449,450.0,2.7210884353741498e-05,15.102295416671216,0.09388594968673504,0.6850744612936727,1,4,1,1.0,6,3900,11.0,False,55,1443,1443
200,,,157,4.0,14.0,804,850.0,2.7210884353741498e-05,16.098793116960746,0.04716439504074983,3.4545666918004,1,7,2,1.0,12,3150,37.0,False,55,1443,1443
201,,,158,14.0,4.0,1167,900.0,2.7210884353741498e-05,16.421427718203237,0.02854269127561595,25.94490774296615,0,1,0,1.0,12,2850,38.0,True,56,1479,1479
202,,,158,14.0,4.0,267.0,300.0,2.7210884353741498e-05,16.44372391103204,0.02854269127561595,25.94490774296615,1,5,1,2.0,6,2850,8.0,False,56,1479,1479
203,,,159,3.0,10.0,210,250.0,2.7210884353741498e-05,16.37457423806724,0.16324943552635668,3.5208509178980396,0,1,0,1.0,3,2850,4.0,False,56,1470,1470
204,,,160,14.0,4.0,1146,900.0,2.7210884353741498e-05,16.098793116960746,0.16194138061887803,8.633552959271292,0,6,2,0.0,12,3150,38.0,True,57,1542,1542
205,,,160,14.0,4.0,246.0,250.0,2.7210884353741498e-05,16.421427718203237,0.16194138061887803,8.633552959271292,0,2,0,2.0,3,2850,4.0,False,58,1551,1551
206,,,161,4.0,14.0,137,150.0,2.7210884353741498e-05,16.098793116960746,0.10632818525740446,16.765962232658044,1,8,2,2.0,3,3150,2.0,False,58,1551,1551
207,,,162,14.0,4.0,1103,900.0,2.7210884353741498e-05,16.421427718203237,0.4735204005939999,9.467634471169257,0,0,0,0.0,12,2850,38.0,True,58,1569,1569
208,,,162,14.0,4.0,203.0,250.0,2.7210884353741498e-05,16.421427718203237,0.4735204005939999,9.467634471169257,0,2,0,2.0,3,2850,4.0,False,59,1578,1578
209,,,163,4.0,14.0,178,200.0,2.7210884353741498e-05,16.098793116960746,0.11605014515356073,1.2446811547114032,1,8,2,2.0,3,3150,3.0,False,58,1551,1551
210,,,164,14.0,4.0,398,400.0,2.7210884353741498e-05,16.44372391103204,0.045054665405821134,8.278349182506041,1,5,1,2.0,6,2850,10.0,False,58,1551,1551
211,,,165,10.0,3.0,1123,800.0,2.7210884353741498e-05,14.726547752728322,0.06446601590985232,15.508916150995946,1,6,2,0.0,12,4200,36.0,True,57,1536,1536
212,,,165,10.0,3.0,323.0,350.0,2.7210884353741498e-05,16.37457423806724,0.06446601590985232,15.508916150995946,0,0,0,0.0,6,2850,9.0,False,58,1548,1548
213,,,166,4.0,14.0,458,500.0,2.7210884353741498e-05,16.421427718203237,0.3288451040489294,1.0189327844643215,1,5,1,2.0,9,2850,19.0,False,58,1548,1548
214,,,167,2.0,11.0,216,250.0,2.7210884353741498e-05,14.510449739070925,0.3277229359524565,0.33543580433423087,1,8,2,2.0,6,4500,7.0,False,56,1509,1509
215,,,168,11.0,6.0,492,500.0,2.7210884353741498e-05,16.697520174930933,0.033101718140804114,8.4779899997365,0,6,2,0.0,6,2700,12.0,False,53,1422,1422
216,,,169,11.0,2.0,909,800.0,2.7210884353741498e-05,14.669393786086703,0.19202614505132742,11.360288149376034,1,5,1,2.0,12,4350,36.0,True,53,1422,1422
217,,,169,11.0,2.0,109.0,150.0,2.7210884353741498e-05,16.629135051201246,0.19202614505132742,11.360288149376034,0,1,0,1.0,3,2700,2.0,False,54,1428,1428
218,,,170,11.0,2.0,256,300.0,2.7210884353741498e-05,14.669393786086703,0.07470564108882655,21.64188498489172,1,5,1,2.0,6,4350,8.0,False,52,1380,1380
219,,,171,2.0,11.0,1127,900.0,2.7210884353741498e-05,16.629135051201246,0.03281398105208391,24.094392569219472,1,0,0,0.0,12,2700,38.0,True,52,1380,1380
220,,,171,2.0,11.0,227.0,250.0,2.7210884353741498e-05,14.510449739070925,0.03281398105208391,24.094392569219472,1,8,2,2.0,6,4500,7.0,False,52,1380,1380
221,,,172,4.0,9.0,407,450.0,2.7210884353741498e-05,16.44372391103204,0.02596977627156229,21.865893662428615,1,5,1,2.0,6,2850,11.0,False,52,1380,1380
222,,,173,2.0,11.0,962,800.0,2.7210884353741498e-05,14.510449739070925,0.28188536890347043,3.41778089018354,1,8,2,2.0,12,4500,36.0,True,52,1380,1380
223,,,173,2.0,11.0,162.0,200.0,2.7210884353741498e-05,16.629135051201246,0.28188536890347043,3.41778089018354,0,2,0,2.0,3,2700,3.0,False,53,1386,1386
224,,,174,9.0,4.0,912,900.0,2.7210884353741498e-05,16.7224359754387,0.019895690097516745,21.533501419076842,0,0,0,0.0,12,2700,38.0,True,53,1422,1422
225,,,174,9.0,4.0,12.0,100.0,2.7210884353741498e-05,16.44372391103204,0.019895690097516745,21.533501419076842,0,3,1,0.0,3,2850,1.0,False,54,1431,1431
226,,,175,13.0,4.0,559,600.0,2.7210884353741498e-05,16.629135051201246,0.06037843958275028,9.516213712080122,0,2,0,2.0,9,2700,21.0,False,55,1449,1449
227,,,176,11.0,2.0,780,800.0,2.7210884353741498e-05,16.629135051201246,0.027412399307543484,7.910227017278802,1,1,0,1.0,12,2700,36.0,False,54,1425,1425
228,,,177,11.0,2.0,527,550.0,2.7210884353741498e-05,16.629135051201246,0.00016504926987430014,6.379032943771642,1,1,0,1.0,9,2700,20.0,False,54,1425,1425
229,,,178,8.0,2.0,872,900.0,2.7210884353741498e-05,16.7224359754387,0.01910295589997301,0.0032896921151784123,1,1,0,1.0,12,2700,38.0,False,54,1425,1425
230,,,179,4.0,13.0,1131,900.0,2.7210884353741498e-05,16.629135051201246,0.12461938019509085,18.934164827398025,0,2,0,2.0,12,2700,38.0,True,55,1449,1449
231,,,179,4.0,13.0,231.0,250.0,2.7210884353741498e-05,16.291294525373413,0.12461938019509085,18.934164827398025,0,3,1,0.0,3,3000,4.0,False,56,1464,1464
232,,,180,2.0,8.0,565,600.0,2.7210884353741498e-05,14.61100460358255,0.11412925162418974,7.439635302416207,1,8,2,2.0,9,4350,21.0,False,56,1464,1464
233,,,181,13.0,4.0,212,250.0,2.7210884353741498e-05,16.629135051201246,0.15467870611580592,9.120898775442596,0,1,0,1.0,3,2700,4.0,False,56,1440,1440
234,,,182,9.0,4.0,237,250.0,2.7210884353741498e-05,16.44372391103204,0.006586610536472241,3.5972329160469316,0,3,1,0.0,3,2850,4.0,False,57,1449,1449
235,,,183,11.0,2.0,489,500.0,2.7210884353741498e-05,14.510449739070925,0.12410044240481277,0.7732592747668414,1,8,2,2.0,9,4500,19.0,False,57,1449,1449
236,,,184,8.0,2.0,800,800.0,2.7210884353741498e-05,15.499599549636223,0.0007920094434166345,21.937624833991695,1,5,1,2.0,12,3450,36.0,False,56,1404,1404
237,,,185,11.0,2.0,599,600.0,2.7210884353741498e-05,16.629135051201246,0.09815686898056497,22.769037614136085,1,2,0,2.0,9,2700,21.0,False,56,1404,1404
238,,,186,9.0,4.0,252,300.0,2.7210884353741498e-05,16.206725777622783,0.03868980988296468,0.5509610938185631,0,7,2,1.0,6,3000,8.0,False,57,1422,1422
239,,,187,8.0,2.0,1178,850.0,2.7210884353741498e-05,15.499599549636223,0.1302607164292613,14.207615627515239,1,5,1,2.0,12,3450,37.0,True,57,1422,1422
240,,,187,8.0,2.0,328.0,350.0,2.7210884353741498e-05,15.499599549636223,0.1302607164292613,14.207615627515239,0,4,1,1.0,6,3450,9.0,False,58,1434,1434
241,,,188,2.0,11.0,238,250.0,2.7210884353741498e-05,14.510449739070925,0.024901829908456772,16.8162760350555,1,8,2,2.0,6,4500,7.0,False,58,1434,1434
242,,,189,6.0,11.0,714,750.0,2.7210884353741498e-05,16.697520174930933,0.045378822692018816,7.173881337596578,0,3,1,0.0,12,2700,35.0,False,59,1482,1482
243,,,190,6.0,11.0,77,100.0,2.7210884353741498e-05,16.697520174930933,0.016658459830781843,0.6924821361737165,0,3,1,0.0,3,2700,1.0,False,59,1449,1449
244,,,191,8.0,2.0,51,100.0,2.7210884353741498e-05,14.61100460358255,0.13706749016455894,5.115173199836498,1,7,2,1.0,3,4350,1.0,False,59,1449,1449
245,,,192,8.0,2.0,827,850.0,2.7210884353741498e-05,15.499599549636223,0.11635383012733219,2.7013554946164047,1,5,1,2.0,12,3450,37.0,False,58,1443,1443
246,,,193,13.0,4.0,1028,900.0,2.7210884353741498e-05,16.244501463141717,0.0666368378334951,17.277504602387467,1,3,1,0.0,12,3000,38.0,True,57,1434,1434
247,,,193,13.0,4.0,128.0,150.0,2.7210884353741498e-05,16.629135051201246,0.0666368378334951,17.277504602387467,0,2,0,2.0,3,2700,2.0,False,58,1440,1440
248,,,194,4.0,13.0,857,900.0,2.7210884353741498e-05,16.629135051201246,0.11531124879447063,6.659992566782633,0,2,0,2.0,12,2700,38.0,False,58,1446,1446
249,,,195,4.0,9.0,904,900.0,2.7210884353741498e-05,16.206725777622783,0.11801578363757659,1.6794348538335768,0,6,2,0.0,12,3000,38.0,True,59,1482,1482
250,,,195,4.0,9.0,4.0,100.0,2.7210884353741498e-05,16.206725777622783,0.11801578363757659,1.6794348538335768,1,8,2,2.0,3,3000,1.0,False,59,1482,1482
251,,,196,6.0,11.0,738,750.0,2.7210884353741498e-05,16.697520174930933,0.12652216113222348,21.918824190760894,0,3,1,0.0,12,2700,35.0,False,60,1530,1530
252,,,197,2.0,8.0,900,850.0,2.7210884353741498e-05,15.499599549636223,0.10740376718849554,9.33026026428212,0,3,1,0.0,12,3450,37.0,True,60,1542,1542
253,,,197,2.0,8.0,50.0,100.0,2.7210884353741498e-05,14.61100460358255,0.10740376718849554,9.33026026428212,1,8,2,2.0,3,4350,1.0,False,60,1542,1542
254,,,198,13.0,4.0,1068,900.0,2.7210884353741498e-05,16.291294525373413,0.1561810506534908,6.147984658119456,0,6,2,0.0,12,3000,38.0,True,61,1602,1602
255,,,198,13.0,4.0,168.0,200.0,2.7210884353741498e-05,16.291294525373413,0.1561810506534908,6.147984658119456,0,6,2,0.0,3,3000,3.0,False,62,1617,1617
256,,,199,9.0,4.0,989,900.0,2.7210884353741498e-05,16.7224359754387,0.06554493965506741,20.63662093198039,1,0,0,0.0,12,2700,38.0,True,62,1617,1617
257,,,199,9.0,4.0,89.0,100.0,2.7210884353741498e-05,16.44372391103204,0.06554493965506741,20.63662093198039,0,5,1,2.0,3,2850,1.0,False,63,1626,1626
258,,,200,2.0,8.0,722,750.0,2.7210884353741498e-05,15.499599549636223,0.0372287100191714,0.031708699773127,0,3,1,0.0,12,3450,35.0,False,63,1602,1602
259,,,201,2.0,8.0,296,300.0,2.7210884353741498e-05,14.61100460358255,0.0237391511220442,15.031866836775926,1,8,2,2.0,6,4350,8.0,False,62,1578,1578
260,,,202,8.0,2.0,1080,900.0,2.7210884353741498e-05,16.7224359754387,0.1469468304522106,6.390467884916152,0,1,0,1.0,12,2700,38.0,True,63,1626,1626
261,,,202,8.0,2.0,180.0,200.0,2.7210884353741498e-05,16.7224359754387,0.1469468304522106,6.390467884916152,0,2,0,2.0,3,2700,3.0,False,64,1638,1638
262,,,203,4.0,13.0,170,200.0,2.7210884353741498e-05,16.244501463141717,0.026610717312350783,9.55539170364153,1,8,2,2.0,3,3000,3.0,False,64,1638,1638
263,,,204,8.0,2.0,902,800.0,2.7210884353741498e-05,14.61100460358255,0.057713347496714563,4.521732895041401,1,7,2,1.0,12,4350,36.0,True,64,1638,1638
264,,,204,8.0,2.0,102.0,150.0,2.7210884353741498e-05,14.61100460358255,0.057713347496714563,4.521732895041401,1,8,2,2.0,3,4350,2.0,False,64,1638,1638
265,,,205,2.0,11.0,473,500.0,2.7210884353741498e-05,16.629135051201246,0.14268774801714856,15.385920500744358,1,1,0,1.0,6,2700,12.0,False,64,1638,1638
266,,,206,4.0,13.0,609,650.0,2.7210884353741498e-05,16.629135051201246,0.2530649476514317,0.3406566296338961,1,2,0,2.0,9,2700,22.0,False,64,1638,1638
267,,,207,8.0,2.0,521,550.0,2.7210884353741498e-05,16.7224359754387,0.021046484172353275,3.9917696076971074,1,2,0,2.0,9,2700,20.0,False,62,1605,1605
268,,,208,6.0,11.0,949,900.0,2.7210884353741498e-05,16.67078810570356,0.05718353652345047,9.181611450642805,1,1,0,1.0,12,2700,38.0,True,62,1605,1605
269,,,208,6.0,11.0,49.0,100.0,2.7210884353741498e-05,16.694405542100377,0.05718353652345047,9.181611450642805,0,8,2,2.0,3,2700,1.0,False,63,1614,1614
270,,,209,4.0,13.0,939,900.0,2.7210884353741498e-05,16.291294525373413,0.21000906807540767,14.485776882190631,1,5,1,2.0,12,3000,38.0,True,63,1614,1614
271,,,209,4.0,13.0,39.0,100.0,2.7210884353741498e-05,16.629135051201246,0.21000906807540767,14.485776882190631,0,2,0,2.0,3,2700,1.0,False,64,1620,1620
272,,,210,13.0,4.0,979,900.0,2.7210884353741498e-05,16.244501463141717,0.026262494156702447,18.447878929035216,1,4,1,1.0,12,3000,38.0,True,64,1620,1620
273,,,210,13.0,4.0,79.0,100.0,2.7210884353741498e-05,16.291294525373413,0.026262494156702447,18.447878929035216,0,6,2,0.0,3,3000,1.0,False,65,1635,1635
274,,,211,2.0,11.0,353,400.0,2.7210884353741498e-05,16.629135051201246,0.03271474163807204,4.983786000153673,1,1,0,1.0,6,2700,10.0,False,65,1635,1635
275,,,212,11.0,2.0,692,700.0,2.7210884353741498e-05,16.629135051201246,0.026563029371270298,2.034148456223672,1,2,0,2.0,9,2700,23.0,False,65,1635,1635
276,,,213,2.0,8.0,667,700.0,2.7210884353741498e-05,15.499599549636223,0.016546994697693055,11.151774138386383,0,3,1,0.0,12,3450,34.0,False,66,1659,1659
277,,,214,5.0,11.0,1132,900.0,2.7210884353741498e-05,16.062258575132887,0.06963071644303997,12.305934639341922,1,8,2,2.0,12,3150,38.0,True,66,1659,1659
278,,,214,5.0,11.0,232.0,250.0,2.7210884353741498e-05,16.891086978386653,0.06963071644303997,12.305934639341922,1,1,0,1.0,3,2550,4.0,False,66,1659,1659
279,,,215,4.0,10.0,55,100.0,2.7210884353741498e-05,16.37457423806724,0.26103161981812484,27.269061296437304,0,3,1,0.0,3,2850,1.0,False,65,1626,1626
280,,,216,4.0,12.0,939,850.0,2.7210884353741498e-05,16.017857073344977,0.026991503547388856,15.82294093246444,0,6,2,0.0,12,3150,37.0,True,65,1614,1614
281,,,216,4.0,12.0,89.0,100.0,2.7210884353741498e-05,16.291294525373413,0.026991503547388856,15.82294093246444,0,4,1,1.0,3,3000,1.0,False,66,1629,1629
282,,,217,8.0,6.0,110,150.0,2.7210884353741498e-05,16.244501463141717,0.016510202945604797,18.342502426091656,0,7,2,1.0,3,3000,2.0,False,67,1641,1641
283,,,218,5.0,14.0,511,550.0,2.7210884353741498e-05,16.13848070706369,0.03723922828665612,3.728170481766464,0,8,2,2.0,9,3000,20.0,False,68,1659,1659
284,,,219,12.0,4.0,247,250.0,2.7210884353741498e-05,16.017857073344977,0.02492799437329711,2.525163802812053,0,6,2,0.0,6,3150,7.0,False,69,1683,1683
285,,,220,5.0,11.0,826,850.0,2.7210884353741498e-05,16.291294525373413,0.020296447485671408,15.283147551204525,1,5,1,2.0,12,3000,37.0,False,69,1683,1683
286,,,221,8.0,6.0,617,650.0,2.7210884353741498e-05,16.891086978386653,0.19554157903505912,0.813027143582447,1,1,0,1.0,9,2550,22.0,False,69,1683,1683
287,,,222,5.0,14.0,904,950.0,2.7210884353741498e-05,17.017463020549364,0.025675888500609124,8.53468831342079,1,0,0,0.0,12,2550,39.0,False,69,1683,1683
288,,,223,14.0,5.0,1012,900.0,2.7210884353741498e-05,16.772053961888652,0.023692360148937608,14.89763653751701,1,3,1,0.0,12,2700,38.0,True,68,1647,1647
289,,,223,14.0,5.0,112.0,150.0,2.7210884353741498e-05,17.017463020549364,0.023692360148937608,14.89763653751701,1,1,0,1.0,3,2550,2.0,False,68,1647,1647
290,,,224,11.0,5.0,275,300.0,2.7210884353741498e-05,16.291294525373413,0.042396268882557556,11.530199275563216,1,5,1,2.0,6,3000,8.0,False,68,1647,1647
291,,,225,4.0,12.0,833,850.0,2.7210884353741498e-05,16.891086978386653,0.20591427618666927,8.62151031606775,1,2,0,2.0,12,2550,37.0,False,68,1647,1647
292,,,226,14.0,5.0,363,400.0,2.7210884353741498e-05,16.13848070706369,0.14303412585540876,19.871278265595272,0,8,2,2.0,6,3000,10.0,False,69,1659,1659
293,,,227,4.0,10.0,1020,850.0,2.7210884353741498e-05,15.650667541136997,0.159447423644033,5.1170678754716326,1,6,2,0.0,12,3450,37.0,True,67,1614,1614
294,,,227,4.0,10.0,170.0,200.0,2.7210884353741498e-05,16.37457423806724,0.159447423644033,5.1170678754716326,0,3,1,0.0,3,2850,3.0,False,68,1623,1623
295,,,228,12.0,4.0,1190,950.0,2.7210884353741498e-05,16.891086978386653,0.09343340494406939,6.974237045785909,1,2,0,2.0,12,2550,39.0,True,68,1623,1623
296,,,228,12.0,4.0,240.0,250.0,2.7210884353741498e-05,16.291294525373413,0.09343340494406939,6.974237045785909,1,3,1,0.0,3,3000,4.0,False,68,1623,1623
297,,,229,3.0,7.0,170,200.0,2.7210884353741498e-05,15.374237200076939,0.010817126274767263,3.1604938846365807,0,3,1,0.0,3,3600,3.0,False,68,1596,1596
298,,,230,4.0,12.0,156,200.0,2.7210884353741498e-05,16.017857073344977,0.11029430171857191,0.056958404646515005,0,7,2,1.0,3,3150,3.0,False,69,1608,1608
299,,,231,10.0,4.0,104,150.0,2.7210884353741498e-05,16.37457423806724,0.08708421762210546,8.768292822887545,1,5,1,2.0,3,2850,2.0,False,68,1596,1596
300,,,232,12.0,4.0,266,300.0,2.7210884353741498e-05,16.891086978386653,0.025318777838487978,5.463248347782874,0,1,0,1.0,6,2550,8.0,False,68,1596,1596
301,,,233,11.0,5.0,914,900.0,2.7210884353741498e-05,16.062258575132887,0.11169884201833927,12.48514414313022,1,8,2,2.0,12,3150,38.0,True,68,1596,1596
302,,,233,11.0,5.0,14.0,100.0,2.7210884353741498e-05,16.291294525373413,0.11169884201833927,12.48514414313022,1,5,1,2.0,3,3000,1.0,False,68,1596,1596
303,,,234,4.0,10.0,164,200.0,2.7210884353741498e-05,15.650667541136997,0.1478597880016591,15.993240987963222,0,8,2,2.0,3,3450,3.0,False,69,1611,1611
304,,,235,3.0,7.0,188,200.0,2.7210884353741498e-05,15.374237200076939,0.14789432339942543,2.53664880927979,0,3,1,0.0,3,3600,3.0,False,70,1620,1620
305,,,236,6.0,8.0,262,300.0,2.7210884353741498e-05,16.891086978386653,0.0012711811983434902,16.56490051343125,0,1,0,1.0,6,2550,8.0,False,71,1638,1638
306,,,237,14.0,5.0,481,500.0,2.7210884353741498e-05,16.13848070706369,0.03351659952867195,21.52382163972833,0,8,2,2.0,9,3000,19.0,False,72,1656,1656
307,,,238,12.0,4.0,454,500.0,2.7210884353741498e-05,16.891086978386653,0.23295740111135504,13.873272843834094,0,1,0,1.0,6,2550,12.0,False,73,1668,1668
308,,,239,5.0,11.0,1015,900.0,2.7210884353741498e-05,16.291294525373413,0.03528694438656428,4.166278207922166,1,5,1,2.0,12,3000,38.0,True,73,1668,1668
309,,,239,5.0,11.0,115.0,150.0,2.7210884353741498e-05,16.291294525373413,0.03528694438656428,4.166278207922166,0,3,1,0.0,3,3000,2.0,False,74,1683,1683
310,,,240,11.0,5.0,812,850.0,2.7210884353741498e-05,16.062258575132887,0.024797770641067397,0.5683069060972502,1,7,2,1.0,12,3150,37.0,False,74,1683,1683
311,,,241,3.0,7.0,362,400.0,2.7210884353741498e-05,16.990255406707913,0.09898703462354459,12.931893538465701,1,1,0,1.0,6,2550,10.0,False,74,1683,1683
312,,,242,14.0,5.0,757,800.0,2.7210884353741498e-05,16.772053961888652,0.011960404743117173,15.86889008558586,1,3,1,0.0,12,2700,36.0,False,74,1683,1683
313,,,243,12.0,4.0,415,450.0,2.7210884353741498e-05,16.891086978386653,0.04942645790064994,0.30206698134848275,1,1,0,1.0,6,2550,11.0,False,74,1683,1683
314,,,244,3.0,7.0,1065,950.0,2.7210884353741498e-05,16.990255406707913,0.07644486452335232,3.696253413999463,1,2,0,2.0,12,2550,39.0,True,74,1683,1683
