,values,IDs,srcNode,dstNode,reqDR,provDR,PSD,linSNR,toa,tod,block,Action ID,Path ID,FS ID,Slots,Path length,configID,carry,rset lengths,zero slots,rset slots
0,8.80982,169924,1.0,10.0,77,100.0,2.7210884353741498e-05,14.591388933414063,0.021728713316413815,3.256768547176676,0,4,1,1.0,3,4350,1.0,False,126,1245,1245
1,10.434711,169925,1.0,10.0,1076,800.0,2.7210884353741498e-05,15.009189339742974,0.24411306034308328,3.2639890372266045,0,0,0,0.0,12,3900,36.0,True,127,1281,1281
2,9.667767,169925,1.0,10.0,276.0,300.0,2.7210884353741498e-05,14.548456703409624,0.24411306034308328,3.2639890372266045,0,7,2,1.0,6,4350,8.0,False,128,1299,1299
3,9.222113,169926,1.0,10.0,246,250.0,2.7210884353741498e-05,15.009189339742974,0.18192012758843082,27.108139655915533,0,0,0,0.0,6,3900,7.0,False,128,1308,1308
4,4.0953646,169927,1.0,10.0,556,600.0,2.7210884353741498e-05,14.548456703409624,0.0032165389134777853,13.082080058168302,0,8,2,2.0,9,4350,21.0,False,124,1281,1281
5,4.720768,169928,1.0,10.0,652,700.0,2.7210884353741498e-05,15.009189339742974,0.12678540517176418,3.998938280651573,1,1,0,1.0,12,3900,34.0,False,124,1281,1281
6,7.3118243,169929,1.0,10.0,392,400.0,2.7210884353741498e-05,14.548456703409624,0.1166770751473612,10.736225513590588,0,6,2,0.0,6,4350,10.0,False,124,1287,1287
7,6.971389,169930,3.0,12.0,678,700.0,2.7210884353741498e-05,15.073226580086816,0.08888101974723646,1.966910394919733,1,0,0,0.0,12,3900,34.0,False,124,1287,1287
8,12.660395,169931,12.0,3.0,779,800.0,2.7210884353741498e-05,15.054033214922603,0.02425856707044226,17.330823350434866,0,0,0,0.0,12,3900,36.0,False,124,1311,1311
9,8.604163,169932,1.0,10.0,133,150.0,2.7210884353741498e-05,14.548456703409624,0.018198909395309215,5.326034530857611,0,6,2,0.0,3,4350,2.0,False,125,1320,1320
10,10.010369,169933,10.0,1.0,978,800.0,2.7210884353741498e-05,15.009189339742974,0.16520417756687938,1.3071333579478026,0,0,0,0.0,12,3900,36.0,True,126,1356,1356
11,8.116036,169933,10.0,1.0,178.0,200.0,2.7210884353741498e-05,15.009189339742974,0.16520417756687938,1.3071333579478026,0,0,0,0.0,3,3900,3.0,False,127,1365,1365
12,8.53858,169934,3.0,12.0,623,650.0,2.7210884353741498e-05,15.073226580086816,0.13848491224057305,2.307458240830197,1,0,0,0.0,9,3900,22.0,False,123,1338,1338
13,4.9982862,169935,1.0,10.0,838,800.0,2.7210884353741498e-05,15.009189339742974,0.0370363552045581,9.663010410319622,1,0,0,0.0,12,3900,36.0,True,123,1338,1338
14,8.628651,169935,1.0,10.0,38.0,100.0,2.7210884353741498e-05,14.548456703409624,0.0370363552045581,9.663010410319622,0,8,2,2.0,3,4350,1.0,False,124,1347,1347
15,8.116213,169936,10.0,1.0,138,150.0,2.7210884353741498e-05,14.548456703409624,0.026770878037210556,9.26430575827377,0,3,1,0.0,3,4350,2.0,False,124,1350,1350
16,10.061406,169937,10.0,1.0,970,800.0,2.7210884353741498e-05,15.009189339742974,0.19073984936071658,17.329249453298928,0,0,0,0.0,12,3900,36.0,True,125,1386,1386
17,8.426125,169937,10.0,1.0,170.0,200.0,2.7210884353741498e-05,14.548456703409624,0.19073984936071658,17.329249453298928,0,3,1,0.0,3,4350,3.0,False,126,1395,1395
18,9.078368,169938,3.0,13.0,139,150.0,2.7210884353741498e-05,15.21772801100404,0.1333096712787569,16.99874639461443,0,0,0,0.0,3,3750,2.0,False,126,1386,1386
