,epsilons,values,IDs,srcNode,dstNode,reqDR,provDR,linSNR,toa,tod,block,Action ID,Path ID,FS ID,Slots,Path length,configID,carry,rset lengths
0,,,,3.0,12.0,0.0,,,0.0,22.6782428911883,0.0,0.0,0.0,0.0,,,,,0.0
1,,,,3.0,12.0,0.0,,,0.0,4.772128401328153,0.0,6.0,2.0,0.0,,,,,0.0
2,,,,12.0,3.0,0.0,,,0.0,11.36284523198603,0.0,1.0,0.0,1.0,,,,,0.0
3,,,,10.0,1.0,0.0,,,0.0,3.987850440444804,0.0,1.0,0.0,1.0,,,,,0.0
4,,,,10.0,1.0,0.0,,,0.0,2.765314664734684,0.0,2.0,0.0,2.0,,,,,0.0
5,,,,12.0,3.0,0.0,,,0.0,0.216875614024787,0.0,4.0,1.0,1.0,,,,,0.0
6,,,,12.0,3.0,0.0,,,0.0,8.28148643126313,0.0,1.0,0.0,1.0,,,,,0.0
7,,,,10.0,1.0,0.0,,,0.0,13.517060119495715,0.0,4.0,1.0,1.0,,,,,0.0
8,,,,3.0,12.0,0.0,,,0.0,1.9193425055401026,0.0,4.0,1.0,1.0,,,,,0.0
9,,,,3.0,12.0,0.0,,,0.0,27.283089201646597,0.0,8.0,2.0,2.0,,,,,0.0
10,,,,1.0,10.0,0.0,,,0.0,13.749241931447337,0.0,4.0,1.0,1.0,,,,,0.0
11,,,,12.0,3.0,0.0,,,0.0,15.756505983020626,0.0,1.0,0.0,1.0,,,,,0.0
12,,,,10.0,1.0,0.0,,,0.0,14.012443270887836,0.0,4.0,1.0,1.0,,,,,0.0
13,,,,3.0,12.0,0.0,,,0.0,14.718324864991732,0.0,4.0,1.0,1.0,,,,,0.0
14,,,,12.0,3.0,0.0,,,0.0,10.746051545727388,0.0,1.0,0.0,1.0,,,,,0.0
15,,,,12.0,3.0,0.0,,,0.0,15.133150001136201,0.0,1.0,0.0,1.0,,,,,0.0
16,,,,10.0,1.0,0.0,,,0.0,3.4205231441324067,0.0,0.0,0.0,0.0,,,,,0.0
17,,,,1.0,10.0,0.0,,,0.0,6.026647251585548,0.0,5.0,1.0,2.0,,,,,0.0
18,,,,3.0,12.0,0.0,,,0.0,4.026004005439473,0.0,4.0,1.0,1.0,,,,,0.0
19,,,,10.0,1.0,0.0,,,0.0,6.601530685225455,0.0,4.0,1.0,1.0,,,,,0.0
20,,,,3.0,12.0,0.0,,,0.0,6.540233983766873,0.0,4.0,1.0,1.0,,,,,0.0
21,,,,10.0,1.0,0.0,,,0.0,4.985235062429175,0.0,1.0,0.0,1.0,,,,,0.0
22,,,,12.0,3.0,0.0,,,0.0,22.110354211515066,0.0,0.0,0.0,0.0,,,,,0.0
23,,,,10.0,1.0,0.0,,,0.0,22.733615353490165,0.0,4.0,1.0,1.0,,,,,0.0
24,,,,11.0,1.0,0.0,,,0.0,6.450525625061012,0.0,4.0,1.0,1.0,,,,,0.0
25,,,,1.0,11.0,0.0,,,0.0,2.949985644263574,0.0,4.0,1.0,1.0,,,,,0.0
26,,,,13.0,3.0,0.0,,,0.0,24.37809577968899,0.0,2.0,0.0,2.0,,,,,0.0
27,,,,1.0,11.0,0.0,,,0.0,18.632722280553626,0.0,7.0,2.0,1.0,,,,,0.0
28,,,,13.0,3.0,0.0,,,0.0,2.0242247622478815,0.0,0.0,0.0,0.0,,,,,0.0
29,,,,3.0,13.0,0.0,,,0.0,0.7076258474287564,0.0,5.0,1.0,2.0,,,,,0.0
30,,,,11.0,1.0,0.0,,,0.0,0.29975817135616284,0.0,0.0,0.0,0.0,,,,,0.0
31,,,,3.0,13.0,0.0,,,0.0,6.7321258998951725,0.0,6.0,2.0,0.0,,,,,0.0
32,,,,3.0,13.0,0.0,,,0.0,18.186269538257488,0.0,4.0,1.0,1.0,,,,,0.0
33,,,,3.0,13.0,0.0,,,0.0,11.976113820419,0.0,4.0,1.0,1.0,,,,,0.0
34,,,,1.0,11.0,0.0,,,0.0,8.329985013726995,0.0,4.0,1.0,1.0,,,,,0.0
35,,,,1.0,11.0,0.0,,,0.0,27.195431383171766,0.0,4.0,1.0,1.0,,,,,0.0
36,,,,13.0,3.0,0.0,,,0.0,16.003394046269648,0.0,8.0,2.0,2.0,,,,,0.0
37,,,,3.0,13.0,0.0,,,0.0,12.636423113710322,0.0,4.0,1.0,1.0,,,,,0.0
38,,,,13.0,3.0,0.0,,,0.0,24.430837019285676,0.0,4.0,1.0,1.0,,,,,0.0
39,,,,11.0,1.0,0.0,,,0.0,6.044956727109494,0.0,0.0,0.0,0.0,,,,,0.0
40,,,,11.0,1.0,0.0,,,0.0,24.401381356571264,0.0,8.0,2.0,2.0,,,,,0.0
41,,,,13.0,3.0,0.0,,,0.0,18.200256377350804,0.0,4.0,1.0,1.0,,,,,0.0
42,,,,3.0,13.0,0.0,,,0.0,23.004681148776424,0.0,5.0,1.0,2.0,,,,,0.0
43,,,,11.0,1.0,0.0,,,0.0,2.05419248712395,0.0,6.0,2.0,0.0,,,,,0.0
44,,,,13.0,3.0,0.0,,,0.0,2.6966185953492325,0.0,0.0,0.0,0.0,,,,,0.0
45,,,,1.0,11.0,0.0,,,0.0,20.283788501265597,0.0,4.0,1.0,1.0,,,,,0.0
46,,,,3.0,13.0,0.0,,,0.0,15.038915347645837,0.0,4.0,1.0,1.0,,,,,0.0
47,,,,13.0,3.0,0.0,,,0.0,20.78741036409216,0.0,4.0,1.0,1.0,,,,,0.0
48,,,,2.0,14.0,0.0,,,0.0,0.1429907132118083,0.0,7.0,2.0,1.0,,,,,0.0
49,,,,14.0,2.0,0.0,,,0.0,9.022779322555532,0.0,8.0,2.0,2.0,,,,,0.0
50,,,,3.0,14.0,0.0,,,0.0,5.174944390068127,0.0,7.0,2.0,1.0,,,,,0.0
51,,,,9.0,3.0,0.0,,,0.0,18.064956087527698,0.0,4.0,1.0,1.0,,,,,0.0
52,,,,2.0,14.0,0.0,,,0.0,2.3451519517054087,0.0,4.0,1.0,1.0,,,,,0.0
53,,,,1.0,14.0,0.0,,,0.0,0.8489108492617714,0.0,8.0,2.0,2.0,,,,,0.0
54,,,,9.0,3.0,0.0,,,0.0,0.8278163332665872,0.0,8.0,2.0,2.0,,,,,0.0
55,,,,9.0,3.0,0.0,,,0.0,10.968710816725803,0.0,4.0,1.0,1.0,,,,,0.0
56,,,,2.0,14.0,0.0,,,0.0,25.684213098849874,0.0,4.0,1.0,1.0,,,,,0.0
57,,,,1.0,14.0,0.0,,,0.0,7.808320369155795,0.0,4.0,1.0,1.0,,,,,0.0
58,,,,14.0,3.0,0.0,,,0.0,15.200665478013233,0.0,8.0,2.0,2.0,,,,,0.0
59,,,,3.0,14.0,0.0,,,0.0,26.516071152425287,0.0,4.0,1.0,1.0,,,,,0.0
60,,,,3.0,9.0,0.0,,,0.0,10.582750592686356,0.0,1.0,0.0,1.0,,,,,0.0
61,,,,2.0,14.0,0.0,,,0.0,13.75863230103893,0.0,3.0,1.0,0.0,,,,,0.0
62,,,,14.0,1.0,0.0,,,0.0,15.703036045214017,0.0,2.0,0.0,2.0,,,,,0.0
63,,,,1.0,14.0,0.0,,,0.0,19.90786252077546,0.0,4.0,1.0,1.0,,,,,0.0
64,,,,14.0,2.0,0.0,,,0.0,9.53604668008124,0.0,8.0,2.0,2.0,,,,,0.0
65,,,,3.0,9.0,0.0,,,0.0,3.0906891235746365,0.0,4.0,1.0,1.0,,,,,0.0
66,,,,9.0,3.0,0.0,,,0.0,5.91740601047019,0.0,1.0,0.0,1.0,,,,,0.0
67,,,,14.0,3.0,0.0,,,0.0,24.47630336131372,0.0,5.0,1.0,2.0,,,,,0.0
68,,,,14.0,2.0,0.0,,,0.0,2.6317267543506655,0.0,4.0,1.0,1.0,,,,,0.0
69,,,,9.0,3.0,0.0,,,0.0,2.791385305095935,0.0,4.0,1.0,1.0,,,,,0.0
70,,,,3.0,14.0,0.0,,,0.0,9.96969368548004,0.0,4.0,1.0,1.0,,,,,0.0
71,,,,9.0,3.0,0.0,,,0.0,2.628776729910466,0.0,0.0,0.0,0.0,,,,,0.0
72,,,,14.0,1.0,0.0,,,0.0,3.768407315010769,0.0,8.0,2.0,2.0,,,,,0.0
73,,,,14.0,2.0,0.0,,,0.0,6.4351117754799745,0.0,8.0,2.0,2.0,,,,,0.0
74,,,,9.0,3.0,0.0,,,0.0,1.603828757910394,0.0,1.0,0.0,1.0,,,,,0.0
75,,,,1.0,14.0,0.0,,,0.0,3.6470060917920355,0.0,4.0,1.0,1.0,,,,,0.0
76,,,,9.0,3.0,0.0,,,0.0,2.336328510015075,0.0,8.0,2.0,2.0,,,,,0.0
77,,,,14.0,3.0,0.0,,,0.0,14.264066321317712,0.0,8.0,2.0,2.0,,,,,0.0
78,,,,9.0,3.0,0.0,,,0.0,8.715923758289797,0.0,4.0,1.0,1.0,,,,,0.0
79,,,,3.0,14.0,0.0,,,0.0,14.030939103115019,0.0,7.0,2.0,1.0,,,,,0.0
80,,,,14.0,3.0,0.0,,,0.0,3.6751030253869255,0.0,8.0,2.0,2.0,,,,,0.0
81,,,,2.0,14.0,0.0,,,0.0,4.031609967898046,0.0,4.0,1.0,1.0,,,,,0.0
82,,,,3.0,9.0,0.0,,,0.0,16.97242109053446,0.0,4.0,1.0,1.0,,,,,0.0
83,,,,1.0,14.0,0.0,,,0.0,12.283137182295468,0.0,4.0,1.0,1.0,,,,,0.0
84,,,,3.0,14.0,0.0,,,0.0,3.7521977572031497,0.0,6.0,2.0,0.0,,,,,0.0
85,,,,2.0,14.0,0.0,,,0.0,2.7033005390828198,0.0,4.0,1.0,1.0,,,,,0.0
86,,,,2.0,14.0,0.0,,,0.0,13.134095955142246,0.0,6.0,2.0,0.0,,,,,0.0
87,,,,14.0,2.0,0.0,,,0.0,10.802459273115298,0.0,8.0,2.0,2.0,,,,,0.0
88,,,,1.0,14.0,0.0,,,0.0,9.90974093249101,0.0,4.0,1.0,1.0,,,,,0.0
89,,,,3.0,14.0,0.0,,,0.0,3.534001470172148,0.0,4.0,1.0,1.0,,,,,0.0
90,,,,3.0,9.0,0.0,,,0.0,27.69824331752434,0.0,4.0,1.0,1.0,,,,,0.0
91,,,,1.0,14.0,0.0,,,0.0,10.920862220321016,0.0,4.0,1.0,1.0,,,,,0.0
92,,,,14.0,2.0,0.0,,,0.0,1.5103843122068161,0.0,8.0,2.0,2.0,,,,,0.0
93,,,,14.0,1.0,0.0,,,0.0,5.754531432322294,0.0,1.0,0.0,1.0,,,,,0.0
94,,,,2.0,14.0,0.0,,,0.0,6.295228939417671,0.0,4.0,1.0,1.0,,,,,0.0
95,,,,3.0,14.0,0.0,,,0.0,15.907893065756454,0.0,4.0,1.0,1.0,,,,,0.0
96,,,,1.0,14.0,0.0,,,0.0,6.025530391092671,0.0,6.0,2.0,0.0,,,,,0.0
97,,,,2.0,14.0,0.0,,,0.0,18.6326954084956,0.0,1.0,0.0,1.0,,,,,0.0
98,,,,1.0,12.0,0.0,,,0.0,10.764641499671907,0.0,4.0,1.0,1.0,,,,,0.0
99,,,,12.0,1.0,0.0,,,0.0,0.9674314939219448,0.0,1.0,0.0,1.0,,,,,0.0
100,,,,9.0,2.0,0.0,,,0.0,15.944248542323475,0.0,0.0,0.0,0.0,,,,,0.0
101,,,,9.0,2.0,0.0,,,0.0,11.327747337945357,0.0,8.0,2.0,2.0,,,,,0.0
102,,,,13.0,2.0,0.0,,,0.0,14.69321830235166,0.0,3.0,1.0,0.0,,,,,0.0
103,,,,13.0,1.0,0.0,,,0.0,5.879605137332062,0.0,6.0,2.0,0.0,,,,,0.0
104,,,,1.0,13.0,0.0,,,0.0,4.014492080158626,0.0,4.0,1.0,1.0,,,,,0.0
105,,,,13.0,1.0,0.0,,,0.0,26.960675806128496,0.0,2.0,0.0,2.0,,,,,0.0
106,,,,13.0,1.0,0.0,,,0.0,4.923626720495836,0.0,3.0,1.0,0.0,,,,,0.0
107,,,,13.0,1.0,0.0,,,0.0,10.175308364007012,0.0,4.0,1.0,1.0,,,,,0.0
108,,,,9.0,2.0,0.0,,,0.0,4.100873942188498,0.0,4.0,1.0,1.0,,,,,0.0
109,,,,2.0,13.0,0.0,,,0.0,22.908361537512715,0.0,4.0,1.0,1.0,,,,,0.0
110,,,,9.0,2.0,0.0,,,0.0,20.492698612012322,0.0,8.0,2.0,2.0,,,,,0.0
111,,,,2.0,9.0,0.0,,,0.0,7.694155012392914,0.0,1.0,0.0,1.0,,,,,0.0
112,,,,1.0,12.0,0.0,,,0.0,19.824974079072437,0.0,7.0,2.0,1.0,,,,,0.0
113,,,,12.0,1.0,0.0,,,0.0,0.9597923684960894,0.0,4.0,1.0,1.0,,,,,0.0
114,,,,2.0,9.0,0.0,,,0.0,27.497700161428963,0.0,1.0,0.0,1.0,,,,,0.0
115,,,,12.0,1.0,0.0,,,0.0,8.68992552781937,0.0,4.0,1.0,1.0,,,,,0.0
116,,,,2.0,13.0,0.0,,,0.0,3.6679839690101654,0.0,4.0,1.0,1.0,,,,,0.0
117,,,,12.0,1.0,0.0,,,0.0,15.86126501741906,0.0,3.0,1.0,0.0,,,,,0.0
118,,,,12.0,1.0,0.0,,,0.0,24.137094776648254,0.0,2.0,0.0,2.0,,,,,0.0
119,,,,2.0,9.0,0.0,,,0.0,8.1708325539167,0.0,1.0,0.0,1.0,,,,,0.0
120,,,,9.0,2.0,0.0,,,0.0,0.47385880778605727,0.0,7.0,2.0,1.0,,,,,0.0
121,,,,12.0,1.0,0.0,,,0.0,27.757372321623148,0.0,4.0,1.0,1.0,,,,,0.0
122,,,,13.0,1.0,0.0,,,0.0,11.49903553313113,0.0,4.0,1.0,1.0,,,,,0.0
123,,,,12.0,1.0,0.0,,,0.0,6.912311705443146,0.0,4.0,1.0,1.0,,,,,0.0
124,,,,2.0,9.0,0.0,,,0.0,19.058574386575803,0.0,1.0,0.0,1.0,,,,,0.0
125,,,,9.0,2.0,0.0,,,0.0,3.290293853064851,0.0,5.0,1.0,2.0,,,,,0.0
126,,,,2.0,13.0,0.0,,,0.0,10.218908507350275,0.0,2.0,0.0,2.0,,,,,0.0
127,,,,2.0,9.0,0.0,,,0.0,2.21648096069159,0.0,1.0,0.0,1.0,,,,,0.0
128,,,,1.0,12.0,0.0,,,0.0,1.5734417660440807,0.0,1.0,0.0,1.0,,,,,0.0
129,,,,13.0,2.0,0.0,,,0.0,14.179950730329363,0.0,4.0,1.0,1.0,,,,,0.0
130,,,,12.0,2.0,0.0,,,0.0,6.4852370979161,0.0,5.0,1.0,2.0,,,,,0.0
131,,,,11.0,3.0,0.0,,,0.0,14.2281486804895,0.0,4.0,1.0,1.0,,,,,0.0
132,,,,11.0,3.0,0.0,,,0.0,15.733651895322515,0.0,3.0,1.0,0.0,,,,,0.0
133,,,,1.0,6.0,0.0,,,0.0,6.6552357572875716,0.0,1.0,0.0,1.0,,,,,0.0
134,,,,8.0,3.0,0.0,,,0.0,10.60582626394526,0.0,5.0,1.0,2.0,,,,,0.0
135,,,,2.0,12.0,0.0,,,0.0,13.301962263520752,0.0,1.0,0.0,1.0,,,,,0.0
136,,,,2.0,12.0,0.0,,,0.0,20.89291600415248,0.0,1.0,0.0,1.0,,,,,0.0
137,,,,1.0,6.0,0.0,,,0.0,1.0046748264712038,0.0,3.0,1.0,0.0,,,,,0.0
138,,,,1.0,6.0,0.0,,,0.0,5.357061236661404,0.0,4.0,1.0,1.0,,,,,0.0
139,,,,1.0,6.0,0.0,,,0.0,5.323443071335153,0.0,4.0,1.0,1.0,,,,,0.0
140,,,,6.0,1.0,0.0,,,0.0,4.411466161203329,0.0,2.0,0.0,2.0,,,,,0.0
141,,,,6.0,1.0,0.0,,,0.0,18.28061512201215,0.0,0.0,0.0,0.0,,,,,0.0
142,,,,11.0,3.0,0.0,,,0.0,5.080131483471849,0.0,1.0,0.0,1.0,,,,,0.0
143,,,,3.0,11.0,0.0,,,0.0,13.803811379498155,0.0,4.0,1.0,1.0,,,,,0.0
144,,,,1.0,6.0,0.0,,,0.0,0.2596231000989073,0.0,6.0,2.0,0.0,,,,,0.0
145,,,,8.0,3.0,0.0,,,0.0,23.12511798402918,0.0,2.0,0.0,2.0,,,,,0.0
146,,,,8.0,3.0,0.0,,,0.0,21.5409286738712,0.0,1.0,0.0,1.0,,,,,0.0
147,,,,3.0,8.0,0.0,,,0.0,8.394930516988078,0.0,8.0,2.0,2.0,,,,,0.0
148,,,,1.0,6.0,0.0,,,0.0,2.6837410512085773,0.0,4.0,1.0,1.0,,,,,0.0
149,,,,6.0,1.0,0.0,,,0.0,1.8943430186835128,0.0,4.0,1.0,1.0,,,,,0.0
150,,,,2.0,10.0,0.0,,,0.0,6.970480201095839,0.0,4.0,1.0,1.0,,,,,0.0
151,,,,10.0,2.0,0.0,,,0.0,1.6755524271700075,0.0,4.0,1.0,1.0,,,,,0.0
152,,,,3.0,11.0,0.0,,,0.0,5.183881625521762,0.0,7.0,2.0,1.0,,,,,0.0
153,,,,12.0,2.0,0.0,,,0.0,11.317830022009618,0.0,0.0,0.0,0.0,,,,,0.0
154,,,,1.0,6.0,0.0,,,0.0,3.356724167670957,0.0,5.0,1.0,2.0,,,,,0.0
155,,,,11.0,3.0,0.0,,,0.0,12.201856253873041,0.0,8.0,2.0,2.0,,,,,0.0
156,,,,11.0,3.0,0.0,,,0.0,15.152876240506325,0.0,8.0,2.0,2.0,,,,,0.0
157,,,,1.0,6.0,0.0,,,0.0,20.572450782276526,0.0,5.0,1.0,2.0,,,,,0.0
158,,,,12.0,2.0,0.0,,,0.0,10.866318110522403,0.0,1.0,0.0,1.0,,,,,0.0
159,,,,3.0,11.0,0.0,,,0.0,13.425107617582828,0.0,4.0,1.0,1.0,,,,,0.0
160,,,,12.0,2.0,0.0,,,0.0,8.697303172412557,0.0,1.0,0.0,1.0,,,,,0.0
161,,,,1.0,6.0,0.0,,,0.0,4.329700124034336,0.0,4.0,1.0,1.0,,,,,0.0
162,,,,2.0,10.0,0.0,,,0.0,0.6178129809040789,0.0,4.0,1.0,1.0,,,,,0.0
163,,,,12.0,2.0,0.0,,,0.0,6.514288493749448,0.0,1.0,0.0,1.0,,,,,0.0
164,,,,10.0,2.0,0.0,,,0.0,21.979214931213,0.0,4.0,1.0,1.0,,,,,0.0
165,,,,2.0,10.0,0.0,,,0.0,3.5704255881049733,0.0,1.0,0.0,1.0,,,,,0.0
166,,,,11.0,3.0,0.0,,,0.0,9.433951526625798,0.0,4.0,1.0,1.0,,,,,0.0
167,,,,2.0,12.0,0.0,,,0.0,1.0830353162411501,0.0,7.0,2.0,1.0,,,,,0.0
168,,,,1.0,9.0,0.0,,,0.0,23.643357487440397,0.0,0.0,0.0,0.0,,,,,0.0
169,,,,1.0,9.0,0.0,,,0.0,13.856548256156891,0.0,5.0,1.0,2.0,,,,,0.0
170,,,,1.0,9.0,0.0,,,0.0,12.43985678698311,0.0,1.0,0.0,1.0,,,,,0.0
171,,,,9.0,1.0,0.0,,,0.0,13.417608281133191,0.0,4.0,1.0,1.0,,,,,0.0
172,,,,1.0,9.0,0.0,,,0.0,20.575181488481604,0.0,1.0,0.0,1.0,,,,,0.0
173,,,,1.0,9.0,0.0,,,0.0,19.428973054487667,0.0,0.0,0.0,0.0,,,,,0.0
174,,,,1.0,9.0,0.0,,,0.0,1.4061360998303944,0.0,8.0,2.0,2.0,,,,,0.0
175,,,,1.0,9.0,0.0,,,0.0,0.8500192055902548,0.0,1.0,0.0,1.0,,,,,0.0
176,,,,9.0,1.0,0.0,,,0.0,1.6889369696507968,0.0,7.0,2.0,1.0,,,,,0.0
177,,,,1.0,9.0,0.0,,,0.0,17.055524039432655,0.0,1.0,0.0,1.0,,,,,0.0
178,,,,9.0,1.0,0.0,,,0.0,7.956233785771173,0.0,4.0,1.0,1.0,,,,,0.0
179,,,,9.0,1.0,0.0,,,0.0,17.423389199140235,0.0,1.0,0.0,1.0,,,,,0.0
180,,,,7.0,1.0,0.0,,,0.0,21.417573089979857,0.0,3.0,1.0,0.0,,,,,0.0
181,,,,7.0,1.0,0.0,,,0.0,12.723169286641555,0.0,1.0,0.0,1.0,,,,,0.0
182,,,,1.0,7.0,0.0,,,0.0,1.6643120044891604,0.0,7.0,2.0,1.0,,,,,0.0
183,,,,7.0,1.0,0.0,,,0.0,0.6569778498584563,0.0,0.0,0.0,0.0,,,,,0.0
184,,,,7.0,1.0,0.0,,,0.0,9.086427563215263,0.0,1.0,0.0,1.0,,,,,0.0
185,,,,1.0,7.0,0.0,,,0.0,18.936607406254808,0.0,7.0,2.0,1.0,,,,,0.0
186,,,,7.0,1.0,0.0,,,0.0,2.9991525123160385,0.0,2.0,0.0,2.0,,,,,0.0
187,,,,1.0,7.0,0.0,,,0.0,1.948794116174434,0.0,7.0,2.0,1.0,,,,,0.0
188,,,,7.0,1.0,0.0,,,0.0,4.718851879667568,0.0,1.0,0.0,1.0,,,,,0.0
189,,,,7.0,1.0,0.0,,,0.0,9.105044366728503,0.0,2.0,0.0,2.0,,,,,0.0
190,,,,7.0,1.0,0.0,,,0.0,5.975417533275086,0.0,2.0,0.0,2.0,,,,,0.0
191,,,,10.0,3.0,0.0,,,0.0,2.8551285703249976,0.0,3.0,1.0,0.0,,,,,0.0
192,,,,10.0,3.0,0.0,,,0.0,18.73980522061716,0.0,3.0,1.0,0.0,,,,,0.0
193,,,,3.0,10.0,0.0,,,0.0,19.250534603330237,0.0,4.0,1.0,1.0,,,,,0.0
194,,,,10.0,3.0,0.0,,,0.0,14.634602602579763,0.0,1.0,0.0,1.0,,,,,0.0
195,,,,14.0,4.0,0.0,,,0.0,6.520671833109056,0.0,8.0,2.0,2.0,,,,,0.0
196,,,,4.0,14.0,0.0,,,0.0,20.229023351480382,0.0,7.0,2.0,1.0,,,,,0.0
197,,,,3.0,10.0,0.0,,,0.0,1.2629674277842267,0.0,5.0,1.0,2.0,,,,,0.0
198,,,,3.0,10.0,0.0,,,0.0,7.017883830806856,0.0,8.0,2.0,2.0,,,,,0.0
199,,,,10.0,3.0,0.0,,,0.0,2.3079485722246678,0.0,1.0,0.0,1.0,,,,,0.0
200,,,,4.0,14.0,0.0,,,0.0,16.750008759506805,0.0,4.0,1.0,1.0,,,,,0.0
201,,,,14.0,4.0,0.0,,,0.0,6.874389127796274,0.0,4.0,1.0,1.0,,,,,0.0
202,,,,3.0,10.0,0.0,,,0.0,5.749632575932785,0.0,4.0,1.0,1.0,,,,,0.0
203,,,,3.0,10.0,0.0,,,0.0,4.6979908592871,0.0,4.0,1.0,1.0,,,,,0.0
204,,,,14.0,4.0,0.0,,,0.0,9.745805632985935,0.0,4.0,1.0,1.0,,,,,0.0
205,,,,4.0,14.0,0.0,,,0.0,0.15353768728746986,0.0,4.0,1.0,1.0,,,,,0.0
206,,,,4.0,14.0,0.0,,,0.0,20.172478231698637,0.0,4.0,1.0,1.0,,,,,0.0
207,,,,14.0,4.0,0.0,,,0.0,19.215818637976696,0.0,4.0,1.0,1.0,,,,,0.0
208,,,,14.0,4.0,0.0,,,0.0,4.684220834411128,0.0,0.0,0.0,0.0,,,,,0.0
209,,,,4.0,14.0,0.0,,,0.0,6.926622325754862,0.0,6.0,2.0,0.0,,,,,0.0
210,,,,14.0,4.0,0.0,,,0.0,3.8486112355919597,0.0,4.0,1.0,1.0,,,,,0.0
211,,,,10.0,3.0,0.0,,,0.0,8.54341908956913,0.0,5.0,1.0,2.0,,,,,0.0
212,,,,14.0,4.0,0.0,,,0.0,6.023886892327225,0.0,1.0,0.0,1.0,,,,,0.0
213,,,,4.0,14.0,0.0,,,0.0,5.755796978602012,0.0,4.0,1.0,1.0,,,,,0.0
214,,,,2.0,11.0,0.0,,,0.0,6.129266014690047,0.0,4.0,1.0,1.0,,,,,0.0
215,,,,11.0,6.0,0.0,,,0.0,0.13877539432347977,0.0,4.0,1.0,1.0,,,,,0.0
216,,,,11.0,2.0,0.0,,,0.0,6.915944343914924,0.0,3.0,1.0,0.0,,,,,0.0
217,,,,6.0,11.0,0.0,,,0.0,8.80859657083014,0.0,4.0,1.0,1.0,,,,,0.0
218,,,,11.0,2.0,0.0,,,0.0,9.131209409672236,0.0,4.0,1.0,1.0,,,,,0.0
219,,,,2.0,11.0,0.0,,,0.0,11.430825678660243,0.0,3.0,1.0,0.0,,,,,0.0
220,,,,2.0,8.0,0.0,,,0.0,24.001517523435883,0.0,1.0,0.0,1.0,,,,,0.0
221,,,,4.0,9.0,0.0,,,0.0,5.795995549853111,0.0,4.0,1.0,1.0,,,,,0.0
222,,,,2.0,11.0,0.0,,,0.0,2.2202874270457316,0.0,4.0,1.0,1.0,,,,,0.0
223,,,,13.0,4.0,0.0,,,0.0,9.72431566995366,0.0,5.0,1.0,2.0,,,,,0.0
224,,,,9.0,4.0,0.0,,,0.0,4.634265013468213,0.0,0.0,0.0,0.0,,,,,0.0
225,,,,2.0,8.0,0.0,,,0.0,2.0831634782002406,0.0,4.0,1.0,1.0,,,,,0.0
226,,,,13.0,4.0,0.0,,,0.0,2.9441275367355333,0.0,4.0,1.0,1.0,,,,,0.0
227,,,,11.0,2.0,0.0,,,0.0,18.154838777315717,0.0,4.0,1.0,1.0,,,,,0.0
228,,,,11.0,2.0,0.0,,,0.0,17.443005072646677,0.0,5.0,1.0,2.0,,,,,0.0
229,,,,8.0,2.0,0.0,,,0.0,25.28749168416962,0.0,1.0,0.0,1.0,,,,,0.0
230,,,,4.0,13.0,0.0,,,0.0,18.551977237134842,0.0,3.0,1.0,0.0,,,,,0.0
231,,,,9.0,4.0,0.0,,,0.0,12.979298814337874,0.0,4.0,1.0,1.0,,,,,0.0
232,,,,2.0,8.0,0.0,,,0.0,17.876907817222364,0.0,4.0,1.0,1.0,,,,,0.0
233,,,,13.0,4.0,0.0,,,0.0,19.47795988288666,0.0,4.0,1.0,1.0,,,,,0.0
234,,,,9.0,4.0,0.0,,,0.0,2.8968323475647466,0.0,1.0,0.0,1.0,,,,,0.0
235,,,,11.0,2.0,0.0,,,0.0,5.754356053327968,0.0,4.0,1.0,1.0,,,,,0.0
236,,,,8.0,2.0,0.0,,,0.0,10.021777169670184,0.0,1.0,0.0,1.0,,,,,0.0
237,,,,11.0,2.0,0.0,,,0.0,4.944975691584163,0.0,4.0,1.0,1.0,,,,,0.0
238,,,,9.0,4.0,0.0,,,0.0,1.4953993509419377,0.0,4.0,1.0,1.0,,,,,0.0
