,values,IDs,srcNode,dstNode,reqDR,provDR,PSD,linSNR,toa,tod,block,Action ID,Path ID,FS ID,Slots,Path length,configID,carry,rset lengths,zero slots,rset slots
0,7.2019224,256192,1.0,10.0,108,150.0,2.7210884353741498e-05,15.009189339742974,0.025698198621954802,17.794809688388664,0,0,0,0.0,3,3900,2.0,False,100,981,981
1,10.464755,256193,1.0,10.0,1005,800.0,2.7210884353741498e-05,15.009189339742974,0.009482359044665573,5.72159489344853,0,0,0,0.0,12,3900,36.0,True,101,1017,1017
2,8.446874,256193,1.0,10.0,205.0,250.0,2.7210884353741498e-05,15.009189339742974,0.009482359044665573,5.72159489344853,0,0,0,0.0,6,3900,7.0,False,102,1035,1035
3,11.494239,256194,12.0,3.0,800,800.0,2.7210884353741498e-05,15.054033214922603,0.08926053277814201,6.468617621811091,0,0,0,0.0,12,3900,36.0,False,103,1071,1071
4,9.128967,256195,10.0,1.0,213,250.0,2.7210884353741498e-05,15.009189339742974,0.028977870647165966,1.562601365487377,0,0,0,0.0,6,3900,7.0,False,103,1077,1077
5,11.126872,256196,12.0,3.0,518,550.0,2.7210884353741498e-05,15.054033214922603,0.14520942330083525,2.5308088307422985,0,0,0,0.0,9,3900,20.0,False,104,1104,1104
6,9.546298,256197,12.0,3.0,623,650.0,2.7210884353741498e-05,15.054033214922603,0.05297743045920639,0.17371418950417766,0,0,0,0.0,9,3900,22.0,False,103,1101,1101
7,9.278827,256198,1.0,10.0,1194,800.0,2.7210884353741498e-05,15.009189339742974,0.007315346655065244,27.468589757286104,0,0,0,0.0,12,3900,36.0,True,104,1137,1137
8,8.982743,256198,1.0,10.0,394.0,400.0,2.7210884353741498e-05,15.009189339742974,0.007315346655065244,27.468589757286104,0,0,0,0.0,6,3900,10.0,False,105,1155,1155
9,8.957879,256199,1.0,10.0,603,650.0,2.7210884353741498e-05,15.009189339742974,0.023990703640463382,1.4482168752496463,0,0,0,0.0,9,3900,22.0,False,106,1182,1182
10,9.030507,256200,1.0,10.0,900,800.0,2.7210884353741498e-05,15.009189339742974,0.026398616386080702,3.741133808508231,0,0,0,0.0,12,3900,36.0,True,107,1218,1218
11,8.157571,256200,1.0,10.0,100.0,100.0,2.7210884353741498e-05,15.009189339742974,0.026398616386080702,3.741133808508231,0,0,0,0.0,3,3900,1.0,False,108,1227,1227
