,epsilons,values,IDs,srcNode,dstNode,reqDR,provDR,linSNR,toa,tod,block,Action ID,Path ID,FS ID,Slots,Path length,configID,carry,rset lengths
0,,,,10.0,1.0,289.0,,,0.0,11.752852951151056,1.0,1.0,0.0,1.0,,,,,0.0
1,,,,12.0,3.0,478.0,,,0.0,3.1421015055609045,1.0,5.0,1.0,2.0,,,,,0.0
2,,,,1.0,10.0,485.0,,,0.0,2.1350021461606072,1.0,1.0,0.0,1.0,,,,,0.0
3,,,,1.0,10.0,308.0,,,0.0,1.0293376952095439,1.0,2.0,0.0,2.0,,,,,0.0
4,,,,3.0,12.0,992.0,,,0.0,1.5426809890484992,0.0,3.0,1.0,0.0,,,,,1.0
5,,,,3.0,12.0,192.0,,,0.0,1.5426809890484992,1.0,1.0,0.0,1.0,,,,,1.0
6,,,,3.0,12.0,167.0,,,0.0,1.8892473087016661,1.0,2.0,0.0,2.0,,,,,1.0
7,,,,1.0,10.0,681.0,,,0.0,15.321449801990903,1.0,5.0,1.0,2.0,,,,,1.0
8,,,,3.0,12.0,1022.0,,,0.0,3.3623054337214806,1.0,5.0,1.0,2.0,,,,,1.0
9,,,,12.0,3.0,342.0,,,0.0,11.848980714887178,1.0,5.0,1.0,2.0,,,,,1.0
10,,,,1.0,10.0,64.0,,,0.0,5.547575762019048,0.0,3.0,1.0,0.0,,,,,2.0
11,,,,10.0,1.0,336.0,,,0.0,17.14966420325602,1.0,5.0,1.0,2.0,,,,,2.0
12,,,,10.0,1.0,1039.0,,,0.0,6.024516300625866,1.0,5.0,1.0,2.0,,,,,2.0
13,,,,12.0,3.0,317.0,,,0.0,12.978230926129365,1.0,5.0,1.0,2.0,,,,,2.0
14,,,,10.0,1.0,634.0,,,0.0,0.45049046365993906,1.0,5.0,1.0,2.0,,,,,2.0
15,,,,1.0,10.0,246.0,,,0.0,18.213367101342207,1.0,2.0,0.0,2.0,,,,,2.0
16,,,,12.0,3.0,688.0,,,0.0,9.582222692967592,1.0,5.0,1.0,2.0,,,,,2.0
17,,,,12.0,3.0,112.0,,,0.0,3.025899317680175,1.0,5.0,1.0,2.0,,,,,2.0
18,,,,3.0,12.0,132.0,,,0.0,20.371532670399063,1.0,8.0,2.0,2.0,,,,,2.0
19,,,,3.0,12.0,1109.0,,,0.0,0.11371954018760297,1.0,5.0,1.0,2.0,,,,,2.0
20,,,,10.0,1.0,702.0,,,0.0,2.828728451802572,1.0,5.0,1.0,2.0,,,,,2.0
21,,,,1.0,10.0,942.0,,,0.0,13.556101632631405,0.0,3.0,1.0,0.0,,,,,3.0
22,,,,1.0,10.0,142.0,,,0.0,13.556101632631405,0.0,6.0,2.0,0.0,,,,,4.0
23,,,,12.0,3.0,120.0,,,0.0,23.14613921966077,0.0,0.0,0.0,0.0,,,,,5.0
24,,,,10.0,1.0,820.0,,,0.0,8.152933839756885,1.0,8.0,2.0,2.0,,,,,5.0
25,,,,3.0,12.0,715.0,,,0.0,0.7109504421720799,1.0,5.0,1.0,2.0,,,,,5.0
26,,,,1.0,10.0,230.0,,,0.0,5.262421233820133,1.0,4.0,1.0,1.0,,,,,5.0
27,,,,12.0,3.0,551.0,,,0.0,9.239559679348552,1.0,5.0,1.0,2.0,,,,,5.0
28,,,,3.0,12.0,214.0,,,0.0,3.772152670749085,1.0,7.0,2.0,1.0,,,,,5.0
29,,,,3.0,12.0,307.0,,,0.0,1.1553375455308355,1.0,7.0,2.0,1.0,,,,,5.0
30,,,,12.0,3.0,997.0,,,0.0,5.727103120845404,1.0,5.0,1.0,2.0,,,,,5.0
31,,,,13.0,3.0,624.0,,,0.0,3.9494639845273216,0.0,6.0,2.0,0.0,,,,,6.0
32,,,,3.0,13.0,475.0,,,0.0,3.8614615304378748,1.0,5.0,1.0,2.0,,,,,6.0
33,,,,13.0,3.0,501.0,,,0.0,2.2822393718990144,1.0,5.0,1.0,2.0,,,,,6.0
34,,,,3.0,13.0,232.0,,,0.0,17.673490983919734,1.0,5.0,1.0,2.0,,,,,6.0
35,,,,3.0,13.0,536.0,,,0.0,15.902054876165565,1.0,8.0,2.0,2.0,,,,,6.0
36,,,,1.0,11.0,998.0,,,0.0,13.745349292021146,1.0,5.0,1.0,2.0,,,,,6.0
37,,,,3.0,13.0,409.0,,,0.0,7.224144901824025,0.0,0.0,0.0,0.0,,,,,7.0
38,,,,3.0,13.0,1192.0,,,0.0,16.281770010536434,1.0,8.0,2.0,2.0,,,,,7.0
39,,,,1.0,11.0,1192.0,,,0.0,27.93461472888571,1.0,7.0,2.0,1.0,,,,,7.0
40,,,,11.0,1.0,1082.0,,,0.0,6.630321861815973,1.0,5.0,1.0,2.0,,,,,7.0
41,,,,3.0,13.0,810.0,,,0.0,10.093222654874543,1.0,5.0,1.0,2.0,,,,,7.0
42,,,,13.0,3.0,547.0,,,0.0,9.342560846205497,1.0,5.0,1.0,2.0,,,,,7.0
43,,,,1.0,11.0,655.0,,,0.0,21.4364918561397,1.0,2.0,0.0,2.0,,,,,7.0
44,,,,1.0,11.0,292.0,,,0.0,2.1961906894675303,0.0,3.0,1.0,0.0,,,,,8.0
