,values,IDs,srcNode,dstNode,reqDR,provDR,PSD,linSNR,toa,tod,block,Action ID,Path ID,FS ID,Slots,Path length,configID,carry,rset lengths,zero slots,rset slots
0,10.666363,257291,12.0,3.0,488,500.0,2.7210884353741498e-05,15.054033214922603,0.010768329064358189,3.952384234106641,0,0,0,0.0,9,3900,19.0,False,100,1152,1152
1,12.396135,257292,3.0,12.0,385,400.0,2.7210884353741498e-05,15.073226580086816,0.07199200070574559,11.87937463703405,0,0,0,0.0,6,3900,10.0,False,101,1176,1176
2,11.304571,257293,10.0,1.0,950,800.0,2.7210884353741498e-05,14.548456703409624,0.24806444269232808,3.482313525178083,0,3,1,0.0,12,4350,36.0,True,101,1194,1194
3,8.2012005,257293,10.0,1.0,150.0,150.0,2.7210884353741498e-05,14.548456703409624,0.24806444269232808,3.482313525178083,0,3,1,0.0,3,4350,2.0,False,102,1203,1203
4,9.926031,257294,12.0,3.0,174,200.0,2.7210884353741498e-05,15.054033214922603,0.010122096687783754,21.462177666565125,0,0,0,0.0,3,3900,3.0,False,102,1185,1185
5,8.179908,257295,1.0,10.0,112,150.0,2.7210884353741498e-05,14.548456703409624,0.03178462902807376,3.8137322029894936,0,6,2,0.0,3,4350,2.0,False,103,1194,1194
6,10.02745,257296,12.0,3.0,734,750.0,2.7210884353741498e-05,15.054033214922603,0.05649159582030368,17.73961761256677,0,0,0,0.0,12,3900,35.0,False,104,1230,1230
7,11.899971,257297,10.0,1.0,708,750.0,2.7210884353741498e-05,15.009189339742974,0.045780088453793374,9.850798385548634,0,0,0,0.0,12,3900,35.0,False,104,1263,1263
8,5.947747,257298,12.0,3.0,1139,800.0,2.7210884353741498e-05,15.073226580086816,0.1322578783151635,2.262427347512008,0,6,2,0.0,12,3900,36.0,True,105,1311,1311
9,10.0482855,257298,12.0,3.0,339.0,350.0,2.7210884353741498e-05,15.054033214922603,0.1322578783151635,2.262427347512008,0,0,0,0.0,6,3900,9.0,False,106,1329,1329
10,9.84031,257299,1.0,10.0,348,350.0,2.7210884353741498e-05,15.009189339742974,0.04214475610853603,9.141098233992572,0,0,0,0.0,6,3900,9.0,False,103,1302,1302
11,13.140459,257300,3.0,12.0,778,800.0,2.7210884353741498e-05,15.073226580086816,0.11127468699931711,23.896463654233823,0,0,0,0.0,12,3900,36.0,False,104,1350,1350
12,6.1426225,257301,12.0,3.0,857,800.0,2.7210884353741498e-05,15.056167835190472,0.01758093706593939,26.54656853187737,1,4,1,1.0,12,3900,36.0,True,104,1350,1350
13,6.26592,257301,12.0,3.0,57.0,100.0,2.7210884353741498e-05,15.054033214922603,0.01758093706593939,26.54656853187737,1,2,0,2.0,3,3900,1.0,False,104,1350,1350
14,12.139619,257302,3.0,12.0,898,800.0,2.7210884353741498e-05,15.073226580086816,0.09002757129906686,8.414989836014282,0,0,0,0.0,12,3900,36.0,True,105,1398,1398
15,10.384168,257302,3.0,12.0,98.0,100.0,2.7210884353741498e-05,15.073226580086816,0.09002757129906686,8.414989836014282,0,0,0,0.0,3,3900,1.0,False,106,1410,1410
16,10.933773,257303,1.0,10.0,1040,800.0,2.7210884353741498e-05,15.009189339742974,0.12445494270145642,18.709603118298332,0,0,0,0.0,12,3900,36.0,True,103,1404,1404
17,9.189376,257303,1.0,10.0,240.0,250.0,2.7210884353741498e-05,15.009189339742974,0.12445494270145642,18.709603118298332,0,0,0,0.0,6,3900,7.0,False,104,1422,1422
18,6.1078835,257304,12.0,3.0,838,800.0,2.7210884353741498e-05,15.073226580086816,0.09019001630930995,13.545667945585691,0,7,2,1.0,12,3900,36.0,True,103,1440,1440
19,9.956648,257304,12.0,3.0,38.0,100.0,2.7210884353741498e-05,15.054033214922603,0.09019001630930995,13.545667945585691,0,0,0,0.0,3,3900,1.0,False,104,1449,1449
20,8.455397,257305,1.0,10.0,125,150.0,2.7210884353741498e-05,15.009189339742974,0.061676783540568166,27.527377012023567,0,0,0,0.0,3,3900,2.0,False,105,1458,1458
21,7.7844763,257306,12.0,3.0,467,500.0,2.7210884353741498e-05,15.056167835190472,0.011633020475979344,23.777924864715423,0,3,1,0.0,9,3900,19.0,False,105,1482,1482
22,9.887414,257307,1.0,10.0,353,400.0,2.7210884353741498e-05,15.009189339742974,0.5390409028041232,6.224958656782309,0,0,0,0.0,6,3900,10.0,False,106,1500,1500
23,11.576865,257308,3.0,12.0,238,250.0,2.7210884353741498e-05,15.073226580086816,0.11913067573280657,2.49085481091419,0,0,0,0.0,6,3900,7.0,False,103,1479,1479
24,7.5493126,257309,12.0,3.0,162,200.0,2.7210884353741498e-05,15.073226580086816,0.002439127778232292,11.617816441212474,0,6,2,0.0,3,3900,3.0,False,104,1491,1491
25,10.381673,257310,3.0,12.0,159,200.0,2.7210884353741498e-05,15.073226580086816,0.021002857294062958,16.304971832189853,0,0,0,0.0,3,3900,3.0,False,105,1503,1503
26,9.253152,257311,10.0,1.0,246,250.0,2.7210884353741498e-05,15.009189339742974,0.05985573377902051,5.668960979644542,0,0,0,0.0,6,3900,7.0,False,106,1521,1521
27,11.234518,257312,10.0,1.0,810,800.0,2.7210884353741498e-05,15.009189339742974,0.11124532472587002,1.764313663339961,0,0,0,0.0,12,3900,36.0,True,107,1557,1557
28,9.041104,257312,10.0,1.0,10.0,100.0,2.7210884353741498e-05,15.009189339742974,0.11124532472587002,1.764313663339961,0,1,0,1.0,3,3900,1.0,False,108,1566,1566
29,8.643056,257313,3.0,12.0,290,300.0,2.7210884353741498e-05,15.056167835190472,0.20661703637791054,2.190866925758251,0,3,1,0.0,6,3900,8.0,False,108,1581,1581
