,values,IDs,srcNode,dstNode,reqDR,provDR,PSD,linSNR,toa,tod,block,Action ID,Path ID,FS ID,Slots,Path length,configID,carry,rset lengths,zero slots,rset slots
0,11.640145,170488,3.0,12.0,975,800.0,2.7210884353741498e-05,15.073226580086816,0.24692389336418935,13.101191594185977,0,0,0,0.0,12,3900,36.0,True,119,1341,1341
1,10.308384,170488,3.0,12.0,175.0,200.0,2.7210884353741498e-05,15.073226580086816,0.24692389336418935,13.101191594185977,0,0,0,0.0,3,3900,3.0,False,120,1353,1353
2,3.597891,170489,12.0,3.0,616,650.0,2.7210884353741498e-05,15.054033214922603,0.058264137596461346,2.3141153132409715,1,0,0,0.0,9,3900,22.0,False,118,1338,1338
3,9.762451,170490,10.0,1.0,917,800.0,2.7210884353741498e-05,15.009189339742974,0.05365288048024997,11.74907780989761,0,0,0,0.0,12,3900,36.0,True,119,1374,1374
4,7.910461,170490,10.0,1.0,117.0,150.0,2.7210884353741498e-05,14.591388933414063,0.05365288048024997,11.74907780989761,0,7,2,1.0,3,4350,2.0,False,120,1389,1389
5,9.84615,170491,3.0,12.0,631,650.0,2.7210884353741498e-05,15.073226580086816,0.1367927035827407,11.213789981710057,0,0,0,0.0,9,3900,22.0,False,120,1413,1413
6,5.5124073,170492,1.0,10.0,500,500.0,2.7210884353741498e-05,14.591388933414063,0.09194705099173896,5.538293791710033,1,4,1,1.0,9,4350,19.0,False,114,1338,1338
7,8.043507,170493,3.0,12.0,751,800.0,2.7210884353741498e-05,15.073226580086816,0.012540522814060682,8.105368437098862,1,0,0,0.0,12,3900,36.0,False,111,1302,1302
8,8.87162,170494,10.0,1.0,132,150.0,2.7210884353741498e-05,14.548456703409624,0.056103667975883564,25.054805802962534,0,4,1,1.0,3,4350,2.0,False,111,1302,1302
9,4.514642,170495,12.0,3.0,819,800.0,2.7210884353741498e-05,15.073226580086816,0.0009025696676612473,4.718072158271224,0,6,2,0.0,12,3900,36.0,True,112,1350,1350
10,9.353401,170495,12.0,3.0,19.0,100.0,2.7210884353741498e-05,15.073226580086816,0.0009025696676612473,4.718072158271224,0,7,2,1.0,3,3900,1.0,False,113,1362,1362
11,9.876016,170496,10.0,1.0,1176,800.0,2.7210884353741498e-05,15.009189339742974,0.2666464224908637,0.9557193725172334,0,0,0,0.0,12,3900,36.0,True,114,1398,1398
12,9.970383,170496,10.0,1.0,376.0,400.0,2.7210884353741498e-05,15.009189339742974,0.2666464224908637,0.9557193725172334,0,0,0,0.0,6,3900,10.0,False,115,1416,1416
13,11.029388,170497,1.0,10.0,1085,800.0,2.7210884353741498e-05,15.009189339742974,0.06577778389266602,0.8752411423053769,0,0,0,0.0,12,3900,36.0,True,114,1428,1428
14,9.032746,170497,1.0,10.0,285.0,300.0,2.7210884353741498e-05,14.548456703409624,0.06577778389266602,0.8752411423053769,0,8,2,2.0,6,4350,8.0,False,115,1446,1446
15,9.093101,170498,10.0,1.0,194,200.0,2.7210884353741498e-05,14.591388933414063,0.16665392349963565,15.175685867468669,1,8,2,2.0,3,4350,3.0,False,115,1446,1446
16,8.971106,170499,1.0,10.0,106,150.0,2.7210884353741498e-05,15.009189339742974,0.025474571957109424,15.260814321861119,0,0,0,0.0,3,3900,2.0,False,112,1416,1416
17,10.393024,170500,12.0,3.0,223,250.0,2.7210884353741498e-05,15.056167835190472,0.0005881598277108347,24.964698053288462,0,3,1,0.0,6,3900,7.0,False,113,1440,1440
18,9.6130495,170501,10.0,1.0,452,500.0,2.7210884353741498e-05,14.548456703409624,0.20493031228519626,14.579981840278865,0,4,1,1.0,9,4350,19.0,False,114,1467,1467
19,6.982767,170502,1.0,10.0,938,800.0,2.7210884353741498e-05,14.591388933414063,0.07834661437487746,14.32940953241254,0,3,1,0.0,12,4350,36.0,True,110,1437,1437
20,9.114918,170502,1.0,10.0,138.0,150.0,2.7210884353741498e-05,14.591388933414063,0.07834661437487746,14.32940953241254,0,3,1,0.0,3,4350,2.0,False,111,1452,1452
21,9.348487,170503,11.0,1.0,348,350.0,2.7210884353741498e-05,15.190080317635584,0.03654496405392976,13.384679176614448,0,0,0,0.0,6,3750,9.0,False,111,1461,1461
22,7.755703,170504,3.0,13.0,842,800.0,2.7210884353741498e-05,15.056167835190472,0.18046487711558504,3.8537858647151153,0,3,1,0.0,12,3900,36.0,True,112,1509,1509
23,11.714673,170504,3.0,13.0,42.0,100.0,2.7210884353741498e-05,15.056167835190472,0.18046487711558504,3.8537858647151153,0,3,1,0.0,3,3900,1.0,False,113,1521,1521
24,10.369841,170505,11.0,1.0,949,800.0,2.7210884353741498e-05,15.190080317635584,0.05172560314518436,18.515422257123106,0,0,0,0.0,12,3750,36.0,True,110,1482,1482
25,8.642212,170505,11.0,1.0,149.0,150.0,2.7210884353741498e-05,14.880659941921914,0.05172560314518436,18.515422257123106,0,3,1,0.0,3,4050,2.0,False,111,1494,1494
26,10.3089695,170506,1.0,11.0,353,400.0,2.7210884353741498e-05,15.190080317635584,0.034464471078660575,2.1249001658553297,0,0,0,0.0,6,3750,10.0,False,112,1512,1512
27,9.998444,170507,13.0,3.0,853,800.0,2.7210884353741498e-05,15.217728011004041,0.23083501936355072,2.582063914669036,0,0,0,0.0,12,3750,36.0,True,113,1548,1548
28,9.0718565,170507,13.0,3.0,53.0,100.0,2.7210884353741498e-05,15.056167835190472,0.23083501936355072,2.582063914669036,0,3,1,0.0,3,3900,1.0,False,114,1560,1560
29,7.4112945,170508,3.0,13.0,545,550.0,2.7210884353741498e-05,15.21772801100404,0.0009014514838676453,10.22079531799319,1,0,0,0.0,9,3750,20.0,False,107,1452,1452
30,6.7266808,170509,13.0,3.0,1034,800.0,2.7210884353741498e-05,15.217728011004041,0.020226105702342744,15.734227831864294,1,0,0,0.0,12,3750,36.0,True,107,1452,1452
31,12.773111,170509,13.0,3.0,234.0,250.0,2.7210884353741498e-05,15.217728011004041,0.020226105702342744,15.734227831864294,0,0,0,0.0,6,3750,7.0,False,108,1470,1470
32,6.7266808,170510,13.0,3.0,1011,800.0,2.7210884353741498e-05,15.217728011004041,0.16880690770099355,10.71657390328465,1,0,0,0.0,12,3750,36.0,True,108,1470,1470
33,11.7763,170510,13.0,3.0,211.0,250.0,2.7210884353741498e-05,15.217728011004041,0.16880690770099355,10.71657390328465,0,0,0,0.0,6,3750,7.0,False,109,1488,1488
34,6.535002,170511,3.0,13.0,738,750.0,2.7210884353741498e-05,15.21772801100404,0.21103926499969816,12.429473390847484,1,0,0,0.0,12,3750,35.0,False,107,1452,1452
35,7.740242,170512,13.0,3.0,520,550.0,2.7210884353741498e-05,15.217728011004041,0.06366077556388691,3.8920981519377382,1,0,0,0.0,9,3750,20.0,False,103,1416,1416
36,7.38849,170513,3.0,13.0,1025,800.0,2.7210884353741498e-05,15.21772801100404,0.21315262727583,24.836769854552696,1,0,0,0.0,12,3750,36.0,True,102,1398,1398
37,10.921906,170513,3.0,13.0,225.0,250.0,2.7210884353741498e-05,15.21772801100404,0.21315262727583,24.836769854552696,0,0,0,0.0,6,3750,7.0,False,103,1416,1416
